"Caller","Sensitivity","Precision","T_coverage","N_coverage","VAF","BND_threshold"
"GRIDSSMantaUnion",0.859285714285714,0.961514587212911,90,15,0.2,200
"GRIDSSMantaUnion",0.833571428571429,0.938788257339163,90,15,0.5,2
"GRIDSSMantaUnion",0.85,0.954346466541589,90,15,0.5,5
"GRIDSSMantaUnion",0.855,0.95573566084788,90,15,0.5,50
"GRIDSSMantaUnion",0.855,0.95573566084788,90,15,0.5,100
"GRIDSSMantaUnion",0.855,0.95573566084788,90,15,0.5,150
"GRIDSSMantaUnion",0.855,0.959324155193993,90,15,0.5,200
"GRIDSSMantaUnion",0.87,0.916421424367275,90,15,0.8,2
"GRIDSSMantaUnion",0.888571428571429,0.933411903358869,90,15,0.8,5
"GRIDSSMantaUnion",0.89,0.934078869923484,90,15,0.8,50
"GRIDSSMantaUnion",0.890714285714286,0.934117647058823,90,15,0.8,100
"GRIDSSMantaUnion",0.890714285714286,0.934117647058823,90,15,0.8,150
"GRIDSSMantaUnion",0.890714285714286,0.938534278959811,90,15,0.8,200
"GRIDSSMantaUnion",0.881428571428571,0.907834101382488,90,15,1,2
"GRIDSSMantaUnion",0.901428571428571,0.92560553633218,90,15,1,5
"GRIDSSMantaUnion",0.903571428571429,0.926801152737752,90,15,1,50
"GRIDSSMantaUnion",0.903571428571429,0.926801152737752,90,15,1,100
"GRIDSSMantaUnion",0.903571428571429,0.926801152737752,90,15,1,150
"GRIDSSMantaUnion",0.904285714285714,0.93279258400927,90,15,1,200
"GRIDSSMantaUnion",0.463571428571429,0.896946564885496,90,30,0.05,2
"GRIDSSMantaUnion",0.472142857142857,0.912129894937918,90,30,0.05,5
"GRIDSSMantaUnion",0.482142857142857,0.933589990375361,90,30,0.05,50
"GRIDSSMantaUnion",0.490714285714286,0.954324586977648,90,30,0.05,100
"GRIDSSMantaUnion",0.496428571428571,0.971540726202159,90,30,0.05,150
"GRIDSSMantaUnion",0.496428571428571,0.973451327433628,90,30,0.05,200
"GRIDSSMantaUnion",0.757142857142857,0.936666666666667,90,30,0.1,2
"GRIDSSMantaUnion",0.772142857142857,0.95130086724483,90,30,0.1,5
"GRIDSSMantaUnion",0.785714285714286,0.956378056840714,90,30,0.1,50
"GRIDSSMantaUnion",0.791428571428571,0.968708388814914,90,30,0.1,100
"GRIDSSMantaUnion",0.792142857142857,0.971314209472982,90,30,0.1,150
"GRIDSSMantaUnion",0.792142857142857,0.971314209472982,90,30,0.1,200
"GRIDSSMantaUnion",0.857857142857143,0.929298981426004,90,30,0.2,2
"GRIDSSMantaUnion",0.875714285714286,0.945410917816437,90,30,0.2,5
"GRIDSSMantaUnion",0.882857142857143,0.94589774078478,90,30,0.2,50
"GRIDSSMantaUnion",0.884285714285714,0.947650208209399,90,30,0.2,100
"GRIDSSMantaUnion",0.884285714285714,0.947650208209399,90,30,0.2,150
"GRIDSSMantaUnion",0.884285714285714,0.948214285714286,90,30,0.2,200
"GRIDSSMantaUnion",0.877142857142857,0.911986103068906,90,30,0.5,2
"GRIDSSMantaUnion",0.896428571428571,0.928695652173913,90,30,0.5,5
"GRIDSSMantaUnion",0.9,0.930017351069983,90,30,0.5,50
"GRIDSSMantaUnion",0.9,0.930017351069983,90,30,0.5,100
"GRIDSSMantaUnion",0.9,0.930017351069983,90,30,0.5,150
"GRIDSSMantaUnion",0.9,0.933255948926291,90,30,0.5,200
"GRIDSSMantaUnion",0.876428571428571,0.899428571428571,90,30,0.8,2
"GRIDSSMantaUnion",0.894285714285714,0.91533180778032,90,30,0.8,5
"GRIDSSMantaUnion",0.895714285714286,0.916,90,30,0.8,50
"GRIDSSMantaUnion",0.896428571428571,0.916047972587093,90,30,0.8,100
"GRIDSSMantaUnion",0.896428571428571,0.916047972587093,90,30,0.8,150
"GRIDSSMantaUnion",0.896428571428571,0.919724770642202,90,30,0.8,200
"GRIDSSMantaUnion",0.888571428571429,0.897075365579303,90,30,1,2
"GRIDSSMantaUnion",0.908571428571429,0.914414414414414,90,30,1,5
"GRIDSSMantaUnion",0.910714285714286,0.915588069780529,90,30,1,50
"GRIDSSMantaUnion",0.910714285714286,0.915588069780529,90,30,1,100
"GRIDSSMantaUnion",0.910714285714286,0.915588069780529,90,30,1,150
"GRIDSSMantaUnion",0.911428571428571,0.920859242509893,90,30,1,200
"GRIDSSMantaUnion",0.479285714285714,0.894052044609665,90,45,0.05,2
"GRIDSSMantaUnion",0.488571428571429,0.909767441860465,90,45,0.05,5
"GRIDSSMantaUnion",0.498571428571429,0.932394366197183,90,45,0.05,50
"GRIDSSMantaUnion",0.507142857142857,0.954415954415954,90,45,0.05,100
"GRIDSSMantaUnion",0.512857142857143,0.971236816874401,90,45,0.05,150
"GRIDSSMantaUnion",0.512857142857143,0.973102785782901,90,45,0.05,200
"GRIDSSMantaUnion",0.774285714285714,0.934597776324395,90,45,0.1,2
"GRIDSSMantaUnion",0.787857142857143,0.947643979057592,90,45,0.1,5
"GRIDSSMantaUnion",0.802857142857143,0.954574951330305,90,45,0.1,50
"GRIDSSMantaUnion",0.808571428571429,0.966666666666667,90,45,0.1,100
"GRIDSSMantaUnion",0.809285714285714,0.969220694171578,90,45,0.1,150
"GRIDSSMantaUnion",0.809285714285714,0.969220694171578,90,45,0.1,200
"GRIDSSMantaUnion",0.866428571428571,0.92874109263658,90,45,0.2,2
"GRIDSSMantaUnion",0.884285714285714,0.944708680142687,90,45,0.2,5
"GRIDSSMantaUnion",0.891428571428571,0.945786682380672,90,45,0.2,50
"GRIDSSMantaUnion",0.892857142857143,0.94752358490566,90,45,0.2,100
"GRIDSSMantaUnion",0.892857142857143,0.94752358490566,90,45,0.2,150
"GRIDSSMantaUnion",0.892857142857143,0.948082595870206,90,45,0.2,200
"GRIDSSMantaUnion",0.875714285714286,0.909248554913295,90,45,0.5,2
"GRIDSSMantaUnion",0.894285714285714,0.925347222222222,90,45,0.5,5
"GRIDSSMantaUnion",0.897857142857143,0.926674364896074,90,45,0.5,50
"GRIDSSMantaUnion",0.897857142857143,0.926674364896074,90,45,0.5,100
"GRIDSSMantaUnion",0.897857142857143,0.926674364896074,90,45,0.5,150
"GRIDSSMantaUnion",0.897857142857143,0.930434782608696,90,45,0.5,200
"GRIDSSMantaUnion",0.878571428571429,0.897552646556631,90,45,0.8,2
"GRIDSSMantaUnion",0.896428571428571,0.913390313390313,90,45,0.8,5
"GRIDSSMantaUnion",0.898571428571429,0.914627205463859,90,45,0.8,50
"GRIDSSMantaUnion",0.899285714285714,0.914675767918089,90,45,0.8,100
"GRIDSSMantaUnion",0.899285714285714,0.914675767918089,90,45,0.8,150
"GRIDSSMantaUnion",0.899285714285714,0.918857142857143,90,45,0.8,200
"GRIDSSMantaUnion",0.887142857142857,0.896959459459459,90,45,1,2
"GRIDSSMantaUnion",0.906428571428571,0.913754227733935,90,45,1,5
"GRIDSSMantaUnion",0.908571428571429,0.914929577464789,90,45,1,50
"GRIDSSMantaUnion",0.908571428571429,0.914929577464789,90,45,1,100
"GRIDSSMantaUnion",0.908571428571429,0.914929577464789,90,45,1,150
"GRIDSSMantaUnion",0.909285714285714,0.920724801812005,90,45,1,200
"GRIDSSMantaUnion",0.486428571428571,0.895027624309392,90,60,0.05,2
"GRIDSSMantaUnion",0.495714285714286,0.910599078341014,90,60,0.05,5
"GRIDSSMantaUnion",0.505714285714286,0.933023255813954,90,60,0.05,50
"GRIDSSMantaUnion",0.514285714285714,0.954844778927563,90,60,0.05,100
"GRIDSSMantaUnion",0.52,0.971509971509972,90,60,0.05,150
"GRIDSSMantaUnion",0.52,0.973358705994291,90,60,0.05,200
"GRIDSSMantaUnion",0.781428571428571,0.933203631647211,90,60,0.1,2
"GRIDSSMantaUnion",0.795714285714286,0.946787800129786,90,60,0.1,5
"GRIDSSMantaUnion",0.810714285714286,0.953667953667954,90,60,0.1,50
"GRIDSSMantaUnion",0.816428571428571,0.966277561608301,90,60,0.1,100
"GRIDSSMantaUnion",0.817142857142857,0.968810916179337,90,60,0.1,150
"GRIDSSMantaUnion",0.817142857142857,0.968810916179337,90,60,0.1,200
"GRIDSSMantaUnion",0.866428571428571,0.928189910979229,90,60,0.2,2
"GRIDSSMantaUnion",0.884285714285714,0.944147355912062,90,60,0.2,5
"GRIDSSMantaUnion",0.891428571428571,0.945229681978799,90,60,0.2,50
"GRIDSSMantaUnion",0.892857142857143,0.946965232763701,90,60,0.2,100
"GRIDSSMantaUnion",0.892857142857143,0.946965232763701,90,60,0.2,150
"GRIDSSMantaUnion",0.892857142857143,0.94752358490566,90,60,0.2,200
"GRIDSSMantaUnion",0.878571428571429,0.908933717579251,90,60,0.5,2
"GRIDSSMantaUnion",0.897857142857143,0.925562608193883,90,60,0.5,5
"GRIDSSMantaUnion",0.901428571428571,0.926885434657455,90,60,0.5,50
"GRIDSSMantaUnion",0.901428571428571,0.926885434657455,90,60,0.5,100
"GRIDSSMantaUnion",0.901428571428571,0.926885434657455,90,60,0.5,150
"GRIDSSMantaUnion",0.901428571428571,0.930635838150289,90,60,0.5,200
"GRIDSSMantaUnion",0.877142857142857,0.894318181818182,90,60,0.8,2
"GRIDSSMantaUnion",0.895714285714286,0.910693970420933,90,60,0.8,5
"GRIDSSMantaUnion",0.897857142857143,0.911931818181818,90,60,0.8,50
"GRIDSSMantaUnion",0.898571428571429,0.91198182850653,90,60,0.8,100
"GRIDSSMantaUnion",0.898571428571429,0.91198182850653,90,60,0.8,150
"GRIDSSMantaUnion",0.898571428571429,0.91719017704169,90,60,0.8,200
"GRIDSSMantaUnion",0.888571428571429,0.894559730790802,90,60,1,2
"GRIDSSMantaUnion",0.908571428571429,0.91184727681078,90,60,1,5
"GRIDSSMantaUnion",0.91,0.912457912457912,90,60,1,50
"GRIDSSMantaUnion",0.91,0.912457912457912,90,60,1,100
"GRIDSSMantaUnion",0.91,0.912457912457912,90,60,1,150
"GRIDSSMantaUnion",0.910714285714286,0.918735891647856,90,60,1,200
"GRIDSSMantaUnion",0.484285714285714,0.894736842105263,90,75,0.05,2
"GRIDSSMantaUnion",0.493571428571429,0.910351201478743,90,75,0.05,5
"GRIDSSMantaUnion",0.503571428571429,0.932835820895522,90,75,0.05,50
"GRIDSSMantaUnion",0.512142857142857,0.954716981132075,90,75,0.05,100
"GRIDSSMantaUnion",0.517857142857143,0.971428571428571,90,75,0.05,150
"GRIDSSMantaUnion",0.517857142857143,0.973282442748092,90,75,0.05,200
"GRIDSSMantaUnion",0.779285714285714,0.933073424301494,90,75,0.1,2
"GRIDSSMantaUnion",0.793571428571429,0.94668400520156,90,75,0.1,5
"GRIDSSMantaUnion",0.808571428571429,0.95357833655706,90,75,0.1,50
"GRIDSSMantaUnion",0.814285714285714,0.965584415584416,90,75,0.1,100
"GRIDSSMantaUnion",0.815,0.96875,90,75,0.1,150
"GRIDSSMantaUnion",0.815,0.96875,90,75,0.1,200
"GRIDSSMantaUnion",0.87,0.928402366863905,90,75,0.2,2
"GRIDSSMantaUnion",0.888571428571429,0.944905213270142,90,75,0.2,5
"GRIDSSMantaUnion",0.895714285714286,0.945977686435702,90,75,0.2,50
"GRIDSSMantaUnion",0.897142857142857,0.947708578143361,90,75,0.2,100
"GRIDSSMantaUnion",0.897142857142857,0.947708578143361,90,75,0.2,150
"GRIDSSMantaUnion",0.897142857142857,0.948265726043504,90,75,0.2,200
"GRIDSSMantaUnion",0.878571428571429,0.908410138248848,90,75,0.5,2
"GRIDSSMantaUnion",0.897857142857143,0.925028835063437,90,75,0.5,5
"GRIDSSMantaUnion",0.901428571428571,0.926352128883774,90,75,0.5,50
"GRIDSSMantaUnion",0.901428571428571,0.926352128883774,90,75,0.5,100
"GRIDSSMantaUnion",0.901428571428571,0.926352128883774,90,75,0.5,150
"GRIDSSMantaUnion",0.901428571428571,0.930098209127672,90,75,0.5,200
"GRIDSSMantaUnion",0.874285714285714,0.896118721461187,90,75,0.8,2
"GRIDSSMantaUnion",0.892857142857143,0.912571428571429,90,75,0.8,5
"GRIDSSMantaUnion",0.895,0.913812785388128,90,75,0.8,50
"GRIDSSMantaUnion",0.895714285714286,0.913861950941244,90,75,0.8,100
"GRIDSSMantaUnion",0.895714285714286,0.913861950941244,90,75,0.8,150
"GRIDSSMantaUnion",0.895714285714286,0.918051575931232,90,75,0.8,200
"GRIDSSMantaUnion",0.887857142857143,0.894500561167228,90,75,1,2
"GRIDSSMantaUnion",0.907857142857143,0.911797752808989,90,75,1,5
"GRIDSSMantaUnion",0.91,0.912970241437395,90,75,1,50
"GRIDSSMantaUnion",0.91,0.912970241437395,90,75,1,100
"GRIDSSMantaUnion",0.91,0.912970241437395,90,75,1,150
"GRIDSSMantaUnion",0.910714285714286,0.919254658385093,90,75,1,200
"GRIDSSMantaUnion",0.484285714285714,0.894736842105263,90,90,0.05,2
"GRIDSSMantaUnion",0.493571428571429,0.910351201478743,90,90,0.05,5
"GRIDSSMantaUnion",0.503571428571429,0.932835820895522,90,90,0.05,50
"GRIDSSMantaUnion",0.512142857142857,0.954716981132075,90,90,0.05,100
"GRIDSSMantaUnion",0.517857142857143,0.971428571428571,90,90,0.05,150
"GRIDSSMantaUnion",0.517857142857143,0.973282442748092,90,90,0.05,200
"GRIDSSMantaUnion",0.777142857142857,0.933550488599349,90,90,0.1,2
"GRIDSSMantaUnion",0.791428571428571,0.947196870925684,90,90,0.1,5
"GRIDSSMantaUnion",0.806428571428571,0.954104718810601,90,90,0.1,50
"GRIDSSMantaUnion",0.812142857142857,0.966145833333333,90,90,0.1,100
"GRIDSSMantaUnion",0.812857142857143,0.968688845401174,90,90,0.1,150
"GRIDSSMantaUnion",0.812857142857143,0.968688845401174,90,90,0.1,200
"GRIDSSMantaUnion",0.869285714285714,0.927810650887574,90,90,0.2,2
"GRIDSSMantaUnion",0.889285714285714,0.945497630331754,90,90,0.2,5
"GRIDSSMantaUnion",0.896428571428571,0.946564885496183,90,90,0.2,50
"GRIDSSMantaUnion",0.897857142857143,0.948296122209166,90,90,0.2,100
"GRIDSSMantaUnion",0.897857142857143,0.948296122209166,90,90,0.2,150
"GRIDSSMantaUnion",0.897857142857143,0.948853615520282,90,90,0.2,200
"GRIDSSMantaUnion",0.878571428571429,0.908933717579251,90,90,0.5,2
"GRIDSSMantaUnion",0.898571428571429,0.926139642238892,90,90,0.5,5
"GRIDSSMantaUnion",0.902142857142857,0.927461139896373,90,90,0.5,50
"GRIDSSMantaUnion",0.902142857142857,0.927461139896373,90,90,0.5,100
"GRIDSSMantaUnion",0.902142857142857,0.927461139896373,90,90,0.5,150
"GRIDSSMantaUnion",0.902142857142857,0.93013856812933,90,90,0.5,200
"GRIDSSMantaUnion",0.875714285714286,0.895276038702334,90,90,0.8,2
"GRIDSSMantaUnion",0.894285714285714,0.911680911680912,90,90,0.8,5
"GRIDSSMantaUnion",0.896428571428571,0.912919749573136,90,90,0.8,50
"GRIDSSMantaUnion",0.897142857142857,0.912969283276451,90,90,0.8,100
"GRIDSSMantaUnion",0.897142857142857,0.912969283276451,90,90,0.8,150
"GRIDSSMantaUnion",0.897142857142857,0.918192219679634,90,90,0.8,200
"GRIDSSMantaUnion",0.883571428571429,0.893138357705287,90,90,1,2
"GRIDSSMantaUnion",0.903571428571429,0.910472972972973,90,90,1,5
"GRIDSSMantaUnion",0.905714285714286,0.911648846370287,90,90,1,50
"GRIDSSMantaUnion",0.905714285714286,0.911648846370287,90,90,1,100
"GRIDSSMantaUnion",0.905714285714286,0.911648846370287,90,90,1,150
"GRIDSSMantaUnion",0.906428571428571,0.918980169971671,90,90,1,200
"GRIDSSMantaUnion",0.0214285714285714,0.810344827586207,20,15,0.05,2
"GRIDSSMantaUnion",0.0214285714285714,0.810344827586207,20,15,0.05,5
"GRIDSSMantaUnion",0.0221428571428571,0.857142857142857,20,15,0.05,50
"GRIDSSMantaUnion",0.0242857142857143,0.894736842105263,20,15,0.05,100
"GRIDSSMantaUnion",0.0257142857142857,0.929824561403509,20,15,0.05,150
"GRIDSSMantaUnion",0.0257142857142857,0.963636363636364,20,15,0.05,200
"GRIDSSMantaUnion",0.122142857142857,0.841823056300268,20,15,0.1,2
"GRIDSSMantaUnion",0.124285714285714,0.85254691689008,20,15,0.1,5
"GRIDSSMantaUnion",0.126428571428571,0.875,20,15,0.1,50
"GRIDSSMantaUnion",0.134285714285714,0.925207756232687,20,15,0.1,100
"GRIDSSMantaUnion",0.136428571428571,0.968390804597701,20,15,0.1,150
"GRIDSSMantaUnion",0.137142857142857,0.985422740524781,20,15,0.1,200
"GRIDSSMantaUnion",0.434285714285714,0.830999066293184,20,15,0.2,2
"GRIDSSMantaUnion",0.443571428571429,0.846585594013096,20,15,0.2,5
"GRIDSSMantaUnion",0.455714285714286,0.885906040268456,20,15,0.2,50
"GRIDSSMantaUnion",0.468571428571429,0.944944944944945,20,15,0.2,100
"GRIDSSMantaUnion",0.470714285714286,0.966326530612245,20,15,0.2,150
"GRIDSSMantaUnion",0.470714285714286,0.970286885245902,20,15,0.2,200
"GRIDSSMantaUnion",0.785,0.935756002595717,20,15,0.5,2
"GRIDSSMantaUnion",0.802857142857143,0.953866146848603,20,15,0.5,5
"GRIDSSMantaUnion",0.815,0.958709677419355,20,15,0.5,50
"GRIDSSMantaUnion",0.819285714285714,0.966947504860661,20,15,0.5,100
"GRIDSSMantaUnion",0.819285714285714,0.970091027308192,20,15,0.5,150
"GRIDSSMantaUnion",0.819285714285714,0.970091027308192,20,15,0.5,200
"GRIDSSMantaUnion",0.847142857142857,0.943174799258802,20,15,0.8,2
"GRIDSSMantaUnion",0.867857142857143,0.962275819418677,20,15,0.8,5
"GRIDSSMantaUnion",0.873571428571429,0.964285714285714,20,15,0.8,50
"GRIDSSMantaUnion",0.875,0.964923076923077,20,15,0.8,100
"GRIDSSMantaUnion",0.875,0.96551724137931,20,15,0.8,150
"GRIDSSMantaUnion",0.875,0.96611213801602,20,15,0.8,200
"GRIDSSMantaUnion",0.856428571428571,0.948307692307692,20,15,1,2
"GRIDSSMantaUnion",0.872857142857143,0.963054187192118,20,15,1,5
"GRIDSSMantaUnion",0.879285714285714,0.964460784313726,20,15,1,50
"GRIDSSMantaUnion",0.879285714285714,0.965644171779141,20,15,1,100
"GRIDSSMantaUnion",0.879285714285714,0.965644171779141,20,15,1,150
"GRIDSSMantaUnion",0.879285714285714,0.965644171779141,20,15,1,200
"GRIDSSMantaUnion",0.0242857142857143,0.82258064516129,20,30,0.05,2
"GRIDSSMantaUnion",0.0242857142857143,0.82258064516129,20,30,0.05,5
"GRIDSSMantaUnion",0.025,0.866666666666667,20,30,0.05,50
"GRIDSSMantaUnion",0.0271428571428571,0.916666666666667,20,30,0.05,100
"GRIDSSMantaUnion",0.0278571428571429,0.933333333333333,20,30,0.05,150
"GRIDSSMantaUnion",0.0278571428571429,0.96551724137931,20,30,0.05,200
"GRIDSSMantaUnion",0.13,0.845758354755784,20,30,0.1,2
"GRIDSSMantaUnion",0.132142857142857,0.856041131105398,20,30,0.1,5
"GRIDSSMantaUnion",0.134285714285714,0.877604166666667,20,30,0.1,50
"GRIDSSMantaUnion",0.142857142857143,0.916010498687664,20,30,0.1,100
"GRIDSSMantaUnion",0.145,0.964383561643836,20,30,0.1,150
"GRIDSSMantaUnion",0.145714285714286,0.983286908077994,20,30,0.1,200
"GRIDSSMantaUnion",0.447142857142857,0.833180568285976,20,30,0.2,2
"GRIDSSMantaUnion",0.456428571428571,0.848484848484849,20,30,0.2,5
"GRIDSSMantaUnion",0.468571428571429,0.886278195488722,20,30,0.2,50
"GRIDSSMantaUnion",0.481428571428571,0.943192948090108,20,30,0.2,100
"GRIDSSMantaUnion",0.483571428571429,0.965034965034965,20,30,0.2,150
"GRIDSSMantaUnion",0.483571428571429,0.968906720160481,20,30,0.2,200
"GRIDSSMantaUnion",0.818571428571429,0.930131004366812,20,30,0.5,2
"GRIDSSMantaUnion",0.838571428571429,0.949406620861961,20,30,0.5,5
"GRIDSSMantaUnion",0.849285714285714,0.95409429280397,20,30,0.5,50
"GRIDSSMantaUnion",0.853571428571429,0.961394769613948,20,30,0.5,100
"GRIDSSMantaUnion",0.853571428571429,0.964397251717676,20,30,0.5,150
"GRIDSSMantaUnion",0.853571428571429,0.964397251717676,20,30,0.5,200
"GRIDSSMantaUnion",0.864285714285714,0.933854479855682,20,30,0.8,2
"GRIDSSMantaUnion",0.885714285714286,0.953040337146297,20,30,0.8,5
"GRIDSSMantaUnion",0.891428571428571,0.955062911923307,20,30,0.8,50
"GRIDSSMantaUnion",0.892142857142857,0.955688622754491,20,30,0.8,100
"GRIDSSMantaUnion",0.892142857142857,0.956261234272019,20,30,0.8,150
"GRIDSSMantaUnion",0.892142857142857,0.956834532374101,20,30,0.8,200
"GRIDSSMantaUnion",0.87,0.939229843561973,20,30,1,2
"GRIDSSMantaUnion",0.887142857142857,0.954244431065623,20,30,1,5
"GRIDSSMantaUnion",0.891428571428571,0.955662073097663,20,30,1,50
"GRIDSSMantaUnion",0.891428571428571,0.956808638272346,20,30,1,100
"GRIDSSMantaUnion",0.891428571428571,0.956808638272346,20,30,1,150
"GRIDSSMantaUnion",0.891428571428571,0.956808638272346,20,30,1,200
"GRIDSSMantaUnion",0.0257142857142857,0.818181818181818,20,45,0.05,2
"GRIDSSMantaUnion",0.0257142857142857,0.818181818181818,20,45,0.05,5
"GRIDSSMantaUnion",0.0264285714285714,0.859375,20,45,0.05,50
"GRIDSSMantaUnion",0.0285714285714286,0.90625,20,45,0.05,100
"GRIDSSMantaUnion",0.03,0.9375,20,45,0.05,150
"GRIDSSMantaUnion",0.03,0.967741935483871,20,45,0.05,200
"GRIDSSMantaUnion",0.133571428571429,0.852417302798982,20,45,0.1,2
"GRIDSSMantaUnion",0.135714285714286,0.862595419847328,20,45,0.1,5
"GRIDSSMantaUnion",0.137857142857143,0.884020618556701,20,45,0.1,50
"GRIDSSMantaUnion",0.146428571428571,0.922077922077922,20,45,0.1,100
"GRIDSSMantaUnion",0.148571428571429,0.967567567567568,20,45,0.1,150
"GRIDSSMantaUnion",0.149285714285714,0.986263736263736,20,45,0.1,200
"GRIDSSMantaUnion",0.449285714285714,0.8337899543379,20,45,0.2,2
"GRIDSSMantaUnion",0.458571428571429,0.84903934126258,20,45,0.2,5
"GRIDSSMantaUnion",0.470714285714286,0.886704119850187,20,45,0.2,50
"GRIDSSMantaUnion",0.483571428571429,0.945259042033236,20,45,0.2,100
"GRIDSSMantaUnion",0.485714285714286,0.965174129353234,20,45,0.2,150
"GRIDSSMantaUnion",0.485714285714286,0.969030969030969,20,45,0.2,200
"GRIDSSMantaUnion",0.819285714285714,0.931335830212235,20,45,0.5,2
"GRIDSSMantaUnion",0.839285714285714,0.950625,20,45,0.5,5
"GRIDSSMantaUnion",0.85,0.954714640198511,20,45,0.5,50
"GRIDSSMantaUnion",0.854285714285714,0.961418792781581,20,45,0.5,100
"GRIDSSMantaUnion",0.854285714285714,0.964419475655431,20,45,0.5,150
"GRIDSSMantaUnion",0.854285714285714,0.964419475655431,20,45,0.5,200
"GRIDSSMantaUnion",0.862142857142857,0.934297769740808,20,45,0.8,2
"GRIDSSMantaUnion",0.883571428571429,0.953530476765238,20,45,0.8,5
"GRIDSSMantaUnion",0.889285714285714,0.955555555555556,20,45,0.8,50
"GRIDSSMantaUnion",0.89,0.956182472989196,20,45,0.8,100
"GRIDSSMantaUnion",0.89,0.956182472989196,20,45,0.8,150
"GRIDSSMantaUnion",0.89,0.956756756756757,20,45,0.8,200
"GRIDSSMantaUnion",0.871428571428571,0.94043321299639,20,45,1,2
"GRIDSSMantaUnion",0.887857142857143,0.954846478025286,20,45,1,5
"GRIDSSMantaUnion",0.892142857142857,0.956261234272019,20,45,1,50
"GRIDSSMantaUnion",0.892142857142857,0.957408518296341,20,45,1,100
"GRIDSSMantaUnion",0.892142857142857,0.957408518296341,20,45,1,150
"GRIDSSMantaUnion",0.892142857142857,0.957408518296341,20,45,1,200
"GRIDSSMantaUnion",0.0271428571428571,0.838235294117647,20,60,0.05,2
"GRIDSSMantaUnion",0.0271428571428571,0.838235294117647,20,60,0.05,5
"GRIDSSMantaUnion",0.0278571428571429,0.878787878787879,20,60,0.05,50
"GRIDSSMantaUnion",0.03,0.924242424242424,20,60,0.05,100
"GRIDSSMantaUnion",0.0307142857142857,0.939393939393939,20,60,0.05,150
"GRIDSSMantaUnion",0.0307142857142857,0.96875,20,60,0.05,200
"GRIDSSMantaUnion",0.136428571428571,0.851385390428212,20,60,0.1,2
"GRIDSSMantaUnion",0.138571428571429,0.861460957178841,20,60,0.1,5
"GRIDSSMantaUnion",0.140714285714286,0.88265306122449,20,60,0.1,50
"GRIDSSMantaUnion",0.149285714285714,0.92051282051282,20,60,0.1,100
"GRIDSSMantaUnion",0.151428571428571,0.965333333333333,20,60,0.1,150
"GRIDSSMantaUnion",0.152142857142857,0.983739837398374,20,60,0.1,200
"GRIDSSMantaUnion",0.447142857142857,0.836697247706422,20,60,0.2,2
"GRIDSSMantaUnion",0.456428571428571,0.852022058823529,20,60,0.2,5
"GRIDSSMantaUnion",0.468571428571429,0.889097744360902,20,60,0.2,50
"GRIDSSMantaUnion",0.481428571428571,0.94613124387855,20,60,0.2,100
"GRIDSSMantaUnion",0.483571428571429,0.966101694915254,20,60,0.2,150
"GRIDSSMantaUnion",0.483571428571429,0.96996996996997,20,60,0.2,200
"GRIDSSMantaUnion",0.818571428571429,0.929551122194514,20,60,0.5,2
"GRIDSSMantaUnion",0.838571428571429,0.948813982521848,20,60,0.5,5
"GRIDSSMantaUnion",0.849285714285714,0.95350278983261,20,60,0.5,50
"GRIDSSMantaUnion",0.853571428571429,0.960199004975124,20,60,0.5,100
"GRIDSSMantaUnion",0.853571428571429,0.963194011228946,20,60,0.5,150
"GRIDSSMantaUnion",0.853571428571429,0.963194011228946,20,60,0.5,200
"GRIDSSMantaUnion",0.861428571428571,0.933132530120482,20,60,0.8,2
"GRIDSSMantaUnion",0.883571428571429,0.952955367913148,20,60,0.8,5
"GRIDSSMantaUnion",0.888571428571429,0.95438175270108,20,60,0.8,50
"GRIDSSMantaUnion",0.889285714285714,0.95500899820036,20,60,0.8,100
"GRIDSSMantaUnion",0.889285714285714,0.955582232893157,20,60,0.8,150
"GRIDSSMantaUnion",0.889285714285714,0.956156156156156,20,60,0.8,200
"GRIDSSMantaUnion",0.87,0.939229843561973,20,60,1,2
"GRIDSSMantaUnion",0.887142857142857,0.954244431065623,20,60,1,5
"GRIDSSMantaUnion",0.891428571428571,0.955662073097663,20,60,1,50
"GRIDSSMantaUnion",0.891428571428571,0.956808638272346,20,60,1,100
"GRIDSSMantaUnion",0.891428571428571,0.956808638272346,20,60,1,150
"GRIDSSMantaUnion",0.891428571428571,0.956808638272346,20,60,1,200
"GRIDSSMantaUnion",0.0271428571428571,0.826086956521739,20,75,0.05,2
"GRIDSSMantaUnion",0.0271428571428571,0.826086956521739,20,75,0.05,5
"GRIDSSMantaUnion",0.0278571428571429,0.865671641791045,20,75,0.05,50
"GRIDSSMantaUnion",0.03,0.924242424242424,20,75,0.05,100
"GRIDSSMantaUnion",0.0307142857142857,0.939393939393939,20,75,0.05,150
"GRIDSSMantaUnion",0.0307142857142857,0.96875,20,75,0.05,200
"GRIDSSMantaUnion",0.135714285714286,0.851758793969849,20,75,0.1,2
"GRIDSSMantaUnion",0.137857142857143,0.861809045226131,20,75,0.1,5
"GRIDSSMantaUnion",0.14,0.88295165394402,20,75,0.1,50
"GRIDSSMantaUnion",0.148571428571429,0.92051282051282,20,75,0.1,100
"GRIDSSMantaUnion",0.150714285714286,0.965333333333333,20,75,0.1,150
"GRIDSSMantaUnion",0.151428571428571,0.983739837398374,20,75,0.1,200
"GRIDSSMantaUnion",0.448571428571429,0.836846929422548,20,75,0.2,2
