"Sensitivity","Precision","T_coverage","N_coverage","VAF","BND_threshold","RUN","REP","Caller"
0.733571428571429,0.973362131029518,38,70,0.95,120,"RUN1","SVEngine3","GRIDSS"
0.733571428571429,0.973362131029518,38,70,0.95,180,"RUN1","SVEngine3","GRIDSS"
0.431428571428571,0.956616052060738,38,85,0.12,8,"RUN1","SVEngine3","GRIDSS"
0.431428571428571,0.956616052060738,38,85,0.12,15,"RUN1","SVEngine3","GRIDSS"
0.431428571428571,0.956616052060738,38,85,0.12,30,"RUN1","SVEngine3","GRIDSS"
0.435714285714286,0.958963282937365,38,85,0.12,90,"RUN1","SVEngine3","GRIDSS"
0.452142857142857,0.966065747613998,38,85,0.12,120,"RUN1","SVEngine3","GRIDSS"
0.453571428571429,0.969214437367304,38,85,0.12,180,"RUN1","SVEngine3","GRIDSS"
0.692142857142857,0.969448584202683,38,85,0.25,8,"RUN1","SVEngine3","GRIDSS"
0.692142857142857,0.969448584202683,38,85,0.25,15,"RUN1","SVEngine3","GRIDSS"
0.692142857142857,0.969448584202683,38,85,0.25,30,"RUN1","SVEngine3","GRIDSS"
0.7,0.970414201183432,38,85,0.25,90,"RUN1","SVEngine3","GRIDSS"
0.705714285714286,0.972733971997052,38,85,0.25,120,"RUN1","SVEngine3","GRIDSS"
0.705714285714286,0.972733971997052,38,85,0.25,180,"RUN1","SVEngine3","GRIDSS"
0.723571428571429,0.972622478386167,38,85,0.4,8,"RUN1","SVEngine3","GRIDSS"
0.723571428571429,0.972622478386167,38,85,0.4,15,"RUN1","SVEngine3","GRIDSS"
0.723571428571429,0.972622478386167,38,85,0.4,30,"RUN1","SVEngine3","GRIDSS"
0.732142857142857,0.972857142857143,38,85,0.4,90,"RUN1","SVEngine3","GRIDSS"
0.734285714285714,0.972915181753386,38,85,0.4,120,"RUN1","SVEngine3","GRIDSS"
0.734285714285714,0.972915181753386,38,85,0.4,180,"RUN1","SVEngine3","GRIDSS"
0.723571428571429,0.971119133574007,38,85,0.6,8,"RUN1","SVEngine3","GRIDSS"
0.723571428571429,0.971119133574007,38,85,0.6,15,"RUN1","SVEngine3","GRIDSS"
0.723571428571429,0.971119133574007,38,85,0.6,30,"RUN1","SVEngine3","GRIDSS"
0.73,0.971305595408895,38,85,0.6,90,"RUN1","SVEngine3","GRIDSS"
0.732142857142857,0.971367215461704,38,85,0.6,120,"RUN1","SVEngine3","GRIDSS"
0.732142857142857,0.971367215461704,38,85,0.6,180,"RUN1","SVEngine3","GRIDSS"
0.723571428571429,0.970332850940666,38,85,0.75,8,"RUN1","SVEngine3","GRIDSS"
0.723571428571429,0.970332850940666,38,85,0.75,15,"RUN1","SVEngine3","GRIDSS"
0.723571428571429,0.970332850940666,38,85,0.75,30,"RUN1","SVEngine3","GRIDSS"
0.725714285714286,0.970397111913357,38,85,0.75,90,"RUN1","SVEngine3","GRIDSS"
0.727142857142857,0.971139971139971,38,85,0.75,120,"RUN1","SVEngine3","GRIDSS"
0.727142857142857,0.971139971139971,38,85,0.75,180,"RUN1","SVEngine3","GRIDSS"
0.726428571428571,0.973188405797101,38,85,0.95,8,"RUN1","SVEngine3","GRIDSS"
0.726428571428571,0.973188405797101,38,85,0.95,15,"RUN1","SVEngine3","GRIDSS"
0.726428571428571,0.973188405797101,38,85,0.95,30,"RUN1","SVEngine3","GRIDSS"
0.728571428571429,0.973246565437455,38,85,0.95,90,"RUN1","SVEngine3","GRIDSS"
0.730714285714286,0.973304473304473,38,85,0.95,120,"RUN1","SVEngine3","GRIDSS"
0.730714285714286,0.973304473304473,38,85,0.95,180,"RUN1","SVEngine3","GRIDSS"
0.431428571428571,0.956616052060738,38,95,0.12,8,"RUN1","SVEngine3","GRIDSS"
0.431428571428571,0.956616052060738,38,95,0.12,15,"RUN1","SVEngine3","GRIDSS"
0.431428571428571,0.956616052060738,38,95,0.12,30,"RUN1","SVEngine3","GRIDSS"
0.435714285714286,0.958963282937365,38,95,0.12,90,"RUN1","SVEngine3","GRIDSS"
0.452142857142857,0.966065747613998,38,95,0.12,120,"RUN1","SVEngine3","GRIDSS"
0.453571428571429,0.969214437367304,38,95,0.12,180,"RUN1","SVEngine3","GRIDSS"
0.69,0.970104633781764,38,95,0.25,8,"RUN1","SVEngine3","GRIDSS"
0.69,0.970104633781764,38,95,0.25,15,"RUN1","SVEngine3","GRIDSS"
0.69,0.970104633781764,38,95,0.25,30,"RUN1","SVEngine3","GRIDSS"
0.697857142857143,0.97106824925816,38,95,0.25,90,"RUN1","SVEngine3","GRIDSS"
0.703571428571429,0.973392461197339,38,95,0.25,120,"RUN1","SVEngine3","GRIDSS"
0.703571428571429,0.973392461197339,38,95,0.25,180,"RUN1","SVEngine3","GRIDSS"
0.720714285714286,0.972543352601156,38,95,0.4,8,"RUN1","SVEngine3","GRIDSS"
0.720714285714286,0.972543352601156,38,95,0.4,15,"RUN1","SVEngine3","GRIDSS"
0.720714285714286,0.972543352601156,38,95,0.4,30,"RUN1","SVEngine3","GRIDSS"
0.729285714285714,0.972779369627507,38,95,0.4,90,"RUN1","SVEngine3","GRIDSS"
0.731428571428571,0.972837741243746,38,95,0.4,120,"RUN1","SVEngine3","GRIDSS"
0.731428571428571,0.972837741243746,38,95,0.4,180,"RUN1","SVEngine3","GRIDSS"
0.719285714285714,0.971698113207547,38,95,0.6,8,"RUN1","SVEngine3","GRIDSS"
0.719285714285714,0.971698113207547,38,95,0.6,15,"RUN1","SVEngine3","GRIDSS"
0.719285714285714,0.971698113207547,38,95,0.6,30,"RUN1","SVEngine3","GRIDSS"
0.725714285714286,0.971881759192502,38,95,0.6,90,"RUN1","SVEngine3","GRIDSS"
0.727857142857143,0.971942446043165,38,95,0.6,120,"RUN1","SVEngine3","GRIDSS"
0.727857142857143,0.971942446043165,38,95,0.6,180,"RUN1","SVEngine3","GRIDSS"
0.721428571428571,0.971677559912854,38,95,0.75,8,"RUN1","SVEngine3","GRIDSS"
0.721428571428571,0.971677559912854,38,95,0.75,15,"RUN1","SVEngine3","GRIDSS"
0.721428571428571,0.971677559912854,38,95,0.75,30,"RUN1","SVEngine3","GRIDSS"
0.723571428571429,0.971739130434783,38,95,0.75,90,"RUN1","SVEngine3","GRIDSS"
0.725,0.97178002894356,38,95,0.75,120,"RUN1","SVEngine3","GRIDSS"
0.725,0.97178002894356,38,95,0.75,180,"RUN1","SVEngine3","GRIDSS"
0.722142857142857,0.973760932944606,38,95,0.95,8,"RUN1","SVEngine3","GRIDSS"
0.722142857142857,0.973760932944606,38,95,0.95,15,"RUN1","SVEngine3","GRIDSS"
0.722142857142857,0.973760932944606,38,95,0.95,30,"RUN1","SVEngine3","GRIDSS"
0.724285714285714,0.973818181818182,38,95,0.95,90,"RUN1","SVEngine3","GRIDSS"
0.726428571428571,0.973875181422351,38,95,0.95,120,"RUN1","SVEngine3","GRIDSS"
0.726428571428571,0.973875181422351,38,95,0.95,180,"RUN1","SVEngine3","GRIDSS"
0.588571428571429,0.968697123519459,50,25,0.12,8,"RUN1","SVEngine3","GRIDSS"
0.588571428571429,0.968697123519459,50,25,0.12,15,"RUN1","SVEngine3","GRIDSS"
0.588571428571429,0.968697123519459,50,25,0.12,30,"RUN1","SVEngine3","GRIDSS"
0.595,0.971380471380471,50,25,0.12,90,"RUN1","SVEngine3","GRIDSS"
0.607857142857143,0.974231088944306,50,25,0.12,120,"RUN1","SVEngine3","GRIDSS"
0.609285714285714,0.97751873438801,50,25,0.12,180,"RUN1","SVEngine3","GRIDSS"
0.730714285714286,0.971469329529244,50,25,0.25,8,"RUN1","SVEngine3","GRIDSS"
0.730714285714286,0.971469329529244,50,25,0.25,15,"RUN1","SVEngine3","GRIDSS"
0.730714285714286,0.971469329529244,50,25,0.25,30,"RUN1","SVEngine3","GRIDSS"
0.742142857142857,0.97179125528914,50,25,0.25,90,"RUN1","SVEngine3","GRIDSS"
0.743571428571429,0.971830985915493,50,25,0.25,120,"RUN1","SVEngine3","GRIDSS"
0.744285714285714,0.972535211267606,50,25,0.25,180,"RUN1","SVEngine3","GRIDSS"
0.750714285714286,0.973239436619718,50,25,0.4,8,"RUN1","SVEngine3","GRIDSS"
0.750714285714286,0.973239436619718,50,25,0.4,15,"RUN1","SVEngine3","GRIDSS"
0.750714285714286,0.973239436619718,50,25,0.4,30,"RUN1","SVEngine3","GRIDSS"
0.757142857142857,0.973407977606718,50,25,0.4,90,"RUN1","SVEngine3","GRIDSS"
0.757857142857143,0.973426573426573,50,25,0.4,120,"RUN1","SVEngine3","GRIDSS"
0.757857142857143,0.973426573426573,50,25,0.4,180,"RUN1","SVEngine3","GRIDSS"
0.749285714285714,0.97106563161609,50,25,0.6,8,"RUN1","SVEngine3","GRIDSS"
0.749285714285714,0.97106563161609,50,25,0.6,15,"RUN1","SVEngine3","GRIDSS"
0.749285714285714,0.97106563161609,50,25,0.6,30,"RUN1","SVEngine3","GRIDSS"
0.750714285714286,0.971106412966878,50,25,0.6,90,"RUN1","SVEngine3","GRIDSS"
0.752857142857143,0.971167369901547,50,25,0.6,120,"RUN1","SVEngine3","GRIDSS"
0.752857142857143,0.971167369901547,50,25,0.6,180,"RUN1","SVEngine3","GRIDSS"
0.75,0.97318278052223,50,25,0.75,8,"RUN1","SVEngine3","GRIDSS"
0.75,0.97318278052223,50,25,0.75,15,"RUN1","SVEngine3","GRIDSS"
0.75,0.97318278052223,50,25,0.75,30,"RUN1","SVEngine3","GRIDSS"
0.753571428571429,0.973277074542897,50,25,0.75,90,"RUN1","SVEngine3","GRIDSS"
0.757142857142857,0.973370707778556,50,25,0.75,120,"RUN1","SVEngine3","GRIDSS"
0.757142857142857,0.973370707778556,50,25,0.75,180,"RUN1","SVEngine3","GRIDSS"
0.749285714285714,0.971086036671368,50,25,0.95,8,"RUN1","SVEngine3","GRIDSS"
0.749285714285714,0.971086036671368,50,25,0.95,15,"RUN1","SVEngine3","GRIDSS"
0.749285714285714,0.971086036671368,50,25,0.95,30,"RUN1","SVEngine3","GRIDSS"
0.751428571428571,0.971147079521464,50,25,0.95,90,"RUN1","SVEngine3","GRIDSS"
0.754285714285714,0.971228070175439,50,25,0.95,120,"RUN1","SVEngine3","GRIDSS"
0.754285714285714,0.971228070175439,50,25,0.95,180,"RUN1","SVEngine3","GRIDSS"
0.587142857142857,0.96864406779661,50,38,0.12,8,"RUN1","SVEngine3","GRIDSS"
0.587142857142857,0.96864406779661,50,38,0.12,15,"RUN1","SVEngine3","GRIDSS"
0.587142857142857,0.96864406779661,50,38,0.12,30,"RUN1","SVEngine3","GRIDSS"
0.593571428571429,0.971332209106239,50,38,0.12,90,"RUN1","SVEngine3","GRIDSS"
0.606428571428571,0.974188176519567,50,38,0.12,120,"RUN1","SVEngine3","GRIDSS"
0.607857142857143,0.977481234361968,50,38,0.12,180,"RUN1","SVEngine3","GRIDSS"
0.73,0.971448965024982,50,38,0.25,8,"RUN1","SVEngine3","GRIDSS"
0.73,0.971448965024982,50,38,0.25,15,"RUN1","SVEngine3","GRIDSS"
0.73,0.971448965024982,50,38,0.25,30,"RUN1","SVEngine3","GRIDSS"
0.741428571428571,0.971771347918137,50,38,0.25,90,"RUN1","SVEngine3","GRIDSS"
0.742857142857143,0.971811134601832,50,38,0.25,120,"RUN1","SVEngine3","GRIDSS"
0.743571428571429,0.972515856236786,50,38,0.25,180,"RUN1","SVEngine3","GRIDSS"
0.748571428571429,0.97318278052223,50,38,0.4,8,"RUN1","SVEngine3","GRIDSS"
0.748571428571429,0.97318278052223,50,38,0.4,15,"RUN1","SVEngine3","GRIDSS"
0.748571428571429,0.97318278052223,50,38,0.4,30,"RUN1","SVEngine3","GRIDSS"
0.755,0.973352033660589,50,38,0.4,90,"RUN1","SVEngine3","GRIDSS"
0.755714285714286,0.973370707778556,50,38,0.4,120,"RUN1","SVEngine3","GRIDSS"
0.755714285714286,0.973370707778556,50,38,0.4,180,"RUN1","SVEngine3","GRIDSS"
0.747857142857143,0.9723991507431,50,38,0.6,8,"RUN1","SVEngine3","GRIDSS"
0.747857142857143,0.9723991507431,50,38,0.6,15,"RUN1","SVEngine3","GRIDSS"
0.747857142857143,0.9723991507431,50,38,0.6,30,"RUN1","SVEngine3","GRIDSS"
0.749285714285714,0.97243816254417,50,38,0.6,90,"RUN1","SVEngine3","GRIDSS"
0.751428571428571,0.972496473906911,50,38,0.6,120,"RUN1","SVEngine3","GRIDSS"
0.751428571428571,0.972496473906911,50,38,0.6,180,"RUN1","SVEngine3","GRIDSS"
0.747142857142857,0.973796033994334,50,38,0.75,8,"RUN1","SVEngine3","GRIDSS"
0.747142857142857,0.973796033994334,50,38,0.75,15,"RUN1","SVEngine3","GRIDSS"
0.747142857142857,0.973796033994334,50,38,0.75,30,"RUN1","SVEngine3","GRIDSS"
0.750714285714286,0.973888496824277,50,38,0.75,90,"RUN1","SVEngine3","GRIDSS"
0.754285714285714,0.973980309423347,50,38,0.75,120,"RUN1","SVEngine3","GRIDSS"
0.754285714285714,0.973980309423347,50,38,0.75,180,"RUN1","SVEngine3","GRIDSS"
0.746428571428571,0.972379603399433,50,38,0.95,8,"RUN1","SVEngine3","GRIDSS"
0.746428571428571,0.972379603399433,50,38,0.95,15,"RUN1","SVEngine3","GRIDSS"
0.746428571428571,0.972379603399433,50,38,0.95,30,"RUN1","SVEngine3","GRIDSS"
0.748571428571429,0.97243816254417,50,38,0.95,90,"RUN1","SVEngine3","GRIDSS"
0.751428571428571,0.972515856236786,50,38,0.95,120,"RUN1","SVEngine3","GRIDSS"
0.751428571428571,0.972515856236786,50,38,0.95,180,"RUN1","SVEngine3","GRIDSS"
0.582142857142857,0.968483816013629,50,50,0.12,8,"RUN1","SVEngine3","GRIDSS"
0.582142857142857,0.968483816013629,50,50,0.12,15,"RUN1","SVEngine3","GRIDSS"
0.582142857142857,0.968483816013629,50,50,0.12,30,"RUN1","SVEngine3","GRIDSS"
0.588571428571429,0.971186440677966,50,50,0.12,90,"RUN1","SVEngine3","GRIDSS"
0.601428571428571,0.974058577405858,50,50,0.12,120,"RUN1","SVEngine3","GRIDSS"
0.602857142857143,0.977367979882649,50,50,0.12,180,"RUN1","SVEngine3","GRIDSS"
0.722857142857143,0.971243709561467,50,50,0.25,8,"RUN1","SVEngine3","GRIDSS"
0.722857142857143,0.971243709561467,50,50,0.25,15,"RUN1","SVEngine3","GRIDSS"
0.722857142857143,0.971243709561467,50,50,0.25,30,"RUN1","SVEngine3","GRIDSS"
0.734285714285714,0.971570717839375,50,50,0.25,90,"RUN1","SVEngine3","GRIDSS"
0.735714285714286,0.971611071682044,50,50,0.25,120,"RUN1","SVEngine3","GRIDSS"
0.736428571428571,0.972320794889993,50,50,0.25,180,"RUN1","SVEngine3","GRIDSS"
0.742857142857143,0.973030518097942,50,50,0.4,8,"RUN1","SVEngine3","GRIDSS"
0.742857142857143,0.973030518097942,50,50,0.4,15,"RUN1","SVEngine3","GRIDSS"
0.742857142857143,0.973030518097942,50,50,0.4,30,"RUN1","SVEngine3","GRIDSS"
0.749285714285714,0.973201692524683,50,50,0.4,90,"RUN1","SVEngine3","GRIDSS"
0.75,0.973220577871741,50,50,0.4,120,"RUN1","SVEngine3","GRIDSS"
0.75,0.973220577871741,50,50,0.4,180,"RUN1","SVEngine3","GRIDSS"
0.741428571428571,0.972222222222222,50,50,0.6,8,"RUN1","SVEngine3","GRIDSS"
0.741428571428571,0.972222222222222,50,50,0.6,15,"RUN1","SVEngine3","GRIDSS"
0.741428571428571,0.972222222222222,50,50,0.6,30,"RUN1","SVEngine3","GRIDSS"
0.742857142857143,0.97226173541963,50,50,0.6,90,"RUN1","SVEngine3","GRIDSS"
0.745,0.972320794889993,50,50,0.6,120,"RUN1","SVEngine3","GRIDSS"
0.745,0.972320794889993,50,50,0.6,180,"RUN1","SVEngine3","GRIDSS"
0.74,0.973609129814551,50,50,0.75,8,"RUN1","SVEngine3","GRIDSS"
0.74,0.973609129814551,50,50,0.75,15,"RUN1","SVEngine3","GRIDSS"
0.74,0.973609129814551,50,50,0.75,30,"RUN1","SVEngine3","GRIDSS"
0.743571428571429,0.973702914001422,50,50,0.75,90,"RUN1","SVEngine3","GRIDSS"
0.747142857142857,0.973796033994334,50,50,0.75,120,"RUN1","SVEngine3","GRIDSS"
0.747142857142857,0.973796033994334,50,50,0.75,180,"RUN1","SVEngine3","GRIDSS"
0.737857142857143,0.972142857142857,50,50,0.95,8,"RUN1","SVEngine3","GRIDSS"
0.737857142857143,0.972142857142857,50,50,0.95,15,"RUN1","SVEngine3","GRIDSS"
0.737857142857143,0.972142857142857,50,50,0.95,30,"RUN1","SVEngine3","GRIDSS"
0.74,0.972202423378475,50,50,0.95,90,"RUN1","SVEngine3","GRIDSS"
0.742857142857143,0.97228144989339,50,50,0.95,120,"RUN1","SVEngine3","GRIDSS"
0.742857142857143,0.97228144989339,50,50,0.95,180,"RUN1","SVEngine3","GRIDSS"
0.584285714285714,0.968510638297872,50,70,0.12,8,"RUN1","SVEngine3","GRIDSS"
0.584285714285714,0.968510638297872,50,70,0.12,15,"RUN1","SVEngine3","GRIDSS"
0.584285714285714,0.968510638297872,50,70,0.12,30,"RUN1","SVEngine3","GRIDSS"
0.590714285714286,0.97121083827265,50,70,0.12,90,"RUN1","SVEngine3","GRIDSS"
0.603571428571429,0.974080267558528,50,70,0.12,120,"RUN1","SVEngine3","GRIDSS"
0.605,0.977386934673367,50,70,0.12,180,"RUN1","SVEngine3","GRIDSS"
0.717857142857143,0.970397111913357,50,70,0.25,8,"RUN1","SVEngine3","GRIDSS"
0.717857142857143,0.970397111913357,50,70,0.25,15,"RUN1","SVEngine3","GRIDSS"
0.717857142857143,0.970397111913357,50,70,0.25,30,"RUN1","SVEngine3","GRIDSS"
0.729285714285714,0.970735189150607,50,70,0.25,90,"RUN1","SVEngine3","GRIDSS"
0.730714285714286,0.970776906628653,50,70,0.25,120,"RUN1","SVEngine3","GRIDSS"
0.731428571428571,0.971489665003564,50,70,0.25,180,"RUN1","SVEngine3","GRIDSS"
0.735714285714286,0.972142857142857,50,70,0.4,8,"RUN1","SVEngine3","GRIDSS"
0.735714285714286,0.972142857142857,50,70,0.4,15,"RUN1","SVEngine3","GRIDSS"
0.735714285714286,0.972142857142857,50,70,0.4,30,"RUN1","SVEngine3","GRIDSS"
0.742142857142857,0.972320794889993,50,70,0.4,90,"RUN1","SVEngine3","GRIDSS"
0.742857142857143,0.972340425531915,50,70,0.4,120,"RUN1","SVEngine3","GRIDSS"
0.742857142857143,0.972340425531915,50,70,0.4,180,"RUN1","SVEngine3","GRIDSS"
0.733571428571429,0.971305595408895,50,70,0.6,8,"RUN1","SVEngine3","GRIDSS"
0.733571428571429,0.971305595408895,50,70,0.6,15,"RUN1","SVEngine3","GRIDSS"
0.733571428571429,0.971305595408895,50,70,0.6,30,"RUN1","SVEngine3","GRIDSS"
0.735,0.97134670487106,50,70,0.6,90,"RUN1","SVEngine3","GRIDSS"
0.737142857142857,0.971408148677627,50,70,0.6,120,"RUN1","SVEngine3","GRIDSS"
0.737142857142857,0.971408148677627,50,70,0.6,180,"RUN1","SVEngine3","GRIDSS"
0.733571428571429,0.972043010752688,50,70,0.75,8,"RUN1","SVEngine3","GRIDSS"
0.733571428571429,0.972043010752688,50,70,0.75,15,"RUN1","SVEngine3","GRIDSS"
0.733571428571429,0.972043010752688,50,70,0.75,30,"RUN1","SVEngine3","GRIDSS"
0.737142857142857,0.972142857142857,50,70,0.75,90,"RUN1","SVEngine3","GRIDSS"
0.740714285714286,0.972241992882562,50,70,0.75,120,"RUN1","SVEngine3","GRIDSS"
0.740714285714286,0.972241992882562,50,70,0.75,180,"RUN1","SVEngine3","GRIDSS"
0.732142857142857,0.971284996410625,50,70,0.95,8,"RUN1","SVEngine3","GRIDSS"
0.732142857142857,0.971284996410625,50,70,0.95,15,"RUN1","SVEngine3","GRIDSS"
0.732142857142857,0.971284996410625,50,70,0.95,30,"RUN1","SVEngine3","GRIDSS"
0.734285714285714,0.97134670487106,50,70,0.95,90,"RUN1","SVEngine3","GRIDSS"
0.737142857142857,0.971428571428571,50,70,0.95,120,"RUN1","SVEngine3","GRIDSS"
0.737142857142857,0.971428571428571,50,70,0.95,180,"RUN1","SVEngine3","GRIDSS"
0.581428571428571,0.968430034129693,50,85,0.12,8,"RUN1","SVEngine3","GRIDSS"
0.581428571428571,0.968430034129693,50,85,0.12,15,"RUN1","SVEngine3","GRIDSS"
0.581428571428571,0.968430034129693,50,85,0.12,30,"RUN1","SVEngine3","GRIDSS"
0.587857142857143,0.971137521222411,50,85,0.12,90,"RUN1","SVEngine3","GRIDSS"
0.600714285714286,0.974015088013412,50,85,0.12,120,"RUN1","SVEngine3","GRIDSS"
0.602142857142857,0.977329974811083,50,85,0.12,180,"RUN1","SVEngine3","GRIDSS"
0.712857142857143,0.970246734397678,50,85,0.25,8,"RUN1","SVEngine3","GRIDSS"
0.712857142857143,0.970246734397678,50,85,0.25,15,"RUN1","SVEngine3","GRIDSS"
0.712857142857143,0.970246734397678,50,85,0.25,30,"RUN1","SVEngine3","GRIDSS"
0.724285714285714,0.970588235294118,50,85,0.25,90,"RUN1","SVEngine3","GRIDSS"
0.725714285714286,0.970630372492837,50,85,0.25,120,"RUN1","SVEngine3","GRIDSS"
0.726428571428571,0.97134670487106,50,85,0.25,180,"RUN1","SVEngine3","GRIDSS"
0.732142857142857,0.972740315638451,50,85,0.4,8,"RUN1","SVEngine3","GRIDSS"
0.732142857142857,0.972740315638451,50,85,0.4,15,"RUN1","SVEngine3","GRIDSS"
0.732142857142857,0.972740315638451,50,85,0.4,30,"RUN1","SVEngine3","GRIDSS"
0.738571428571429,0.972915181753386,50,85,0.4,90,"RUN1","SVEngine3","GRIDSS"
0.739285714285714,0.972934472934473,50,85,0.4,120,"RUN1","SVEngine3","GRIDSS"
0.739285714285714,0.972934472934473,50,85,0.4,180,"RUN1","SVEngine3","GRIDSS"
0.729285714285714,0.971181556195965,50,85,0.6,8,"RUN1","SVEngine3","GRIDSS"
0.729285714285714,0.971181556195965,50,85,0.6,15,"RUN1","SVEngine3","GRIDSS"
0.729285714285714,0.971181556195965,50,85,0.6,30,"RUN1","SVEngine3","GRIDSS"
0.730714285714286,0.971223021582734,50,85,0.6,90,"RUN1","SVEngine3","GRIDSS"
0.732857142857143,0.971284996410625,50,85,0.6,120,"RUN1","SVEngine3","GRIDSS"
0.732857142857143,0.971284996410625,50,85,0.6,180,"RUN1","SVEngine3","GRIDSS"
0.727142857142857,0.971861471861472,50,85,0.75,8,"RUN1","SVEngine3","GRIDSS"
0.727142857142857,0.971861471861472,50,85,0.75,15,"RUN1","SVEngine3","GRIDSS"
0.727142857142857,0.971861471861472,50,85,0.75,30,"RUN1","SVEngine3","GRIDSS"
0.730714285714286,0.97196261682243,50,85,0.75,90,"RUN1","SVEngine3","GRIDSS"
0.734285714285714,0.972063037249284,50,85,0.75,120,"RUN1","SVEngine3","GRIDSS"
0.734285714285714,0.972063037249284,50,85,0.75,180,"RUN1","SVEngine3","GRIDSS"
0.727142857142857,0.971139971139971,50,85,0.95,8,"RUN1","SVEngine3","GRIDSS"
0.727142857142857,0.971139971139971,50,85,0.95,15,"RUN1","SVEngine3","GRIDSS"
0.727142857142857,0.971139971139971,50,85,0.95,30,"RUN1","SVEngine3","GRIDSS"
0.729285714285714,0.971202303815695,50,85,0.95,90,"RUN1","SVEngine3","GRIDSS"
0.732142857142857,0.971284996410625,50,85,0.95,120,"RUN1","SVEngine3","GRIDSS"
0.732142857142857,0.971284996410625,50,85,0.95,180,"RUN1","SVEngine3","GRIDSS"
0.577857142857143,0.968294772922022,50,95,0.12,8,"RUN1","SVEngine3","GRIDSS"
0.577857142857143,0.968294772922022,50,95,0.12,15,"RUN1","SVEngine3","GRIDSS"
0.577857142857143,0.968294772922022,50,95,0.12,30,"RUN1","SVEngine3","GRIDSS"
0.584285714285714,0.971014492753623,50,95,0.12,90,"RUN1","SVEngine3","GRIDSS"
0.597142857142857,0.973905723905724,50,95,0.12,120,"RUN1","SVEngine3","GRIDSS"
0.598571428571429,0.977234401349072,50,95,0.12,180,"RUN1","SVEngine3","GRIDSS"
0.712142857142857,0.970930232558139,50,95,0.25,8,"RUN1","SVEngine3","GRIDSS"
0.712142857142857,0.970930232558139,50,95,0.25,15,"RUN1","SVEngine3","GRIDSS"
0.712142857142857,0.970930232558139,50,95,0.25,30,"RUN1","SVEngine3","GRIDSS"
0.723571428571429,0.971264367816092,50,95,0.25,90,"RUN1","SVEngine3","GRIDSS"
0.725,0.971305595408895,50,95,0.25,120,"RUN1","SVEngine3","GRIDSS"
0.725714285714286,0.972022955523673,50,95,0.25,180,"RUN1","SVEngine3","GRIDSS"
0.73,0.973381294964029,50,95,0.4,8,"RUN1","SVEngine3","GRIDSS"
0.73,0.973381294964029,50,95,0.4,15,"RUN1","SVEngine3","GRIDSS"
0.73,0.973381294964029,50,95,0.4,30,"RUN1","SVEngine3","GRIDSS"
0.736428571428571,0.973552537526805,50,95,0.4,90,"RUN1","SVEngine3","GRIDSS"
0.737142857142857,0.973571428571429,50,95,0.4,120,"RUN1","SVEngine3","GRIDSS"
0.737142857142857,0.973571428571429,50,95,0.4,180,"RUN1","SVEngine3","GRIDSS"
0.726428571428571,0.972503617945007,50,95,0.6,8,"RUN1","SVEngine3","GRIDSS"
0.726428571428571,0.972503617945007,50,95,0.6,15,"RUN1","SVEngine3","GRIDSS"
0.726428571428571,0.972503617945007,50,95,0.6,30,"RUN1","SVEngine3","GRIDSS"
0.727857142857143,0.972543352601156,50,95,0.6,90,"RUN1","SVEngine3","GRIDSS"
0.73,0.972602739726027,50,95,0.6,120,"RUN1","SVEngine3","GRIDSS"
0.73,0.972602739726027,50,95,0.6,180,"RUN1","SVEngine3","GRIDSS"
0.725714285714286,0.973227206946454,50,95,0.75,8,"RUN1","SVEngine3","GRIDSS"
0.725714285714286,0.973227206946454,50,95,0.75,15,"RUN1","SVEngine3","GRIDSS"
0.725714285714286,0.973227206946454,50,95,0.75,30,"RUN1","SVEngine3","GRIDSS"
0.729285714285714,0.973323720259553,50,95,0.75,90,"RUN1","SVEngine3","GRIDSS"
0.732857142857143,0.973419540229885,50,95,0.75,120,"RUN1","SVEngine3","GRIDSS"
0.732857142857143,0.973419540229885,50,95,0.75,180,"RUN1","SVEngine3","GRIDSS"
0.722857142857143,0.971718636693256,50,95,0.95,8,"RUN1","SVEngine3","GRIDSS"
0.722857142857143,0.971718636693256,50,95,0.95,15,"RUN1","SVEngine3","GRIDSS"
0.722857142857143,0.971718636693256,50,95,0.95,30,"RUN1","SVEngine3","GRIDSS"
0.725,0.97178002894356,50,95,0.95,90,"RUN1","SVEngine3","GRIDSS"
0.727857142857143,0.971861471861472,50,95,0.95,120,"RUN1","SVEngine3","GRIDSS"
0.727857142857143,0.971861471861472,50,95,0.95,180,"RUN1","SVEngine3","GRIDSS"
0.687857142857143,0.964899178491411,70,25,0.12,8,"RUN1","SVEngine3","GRIDSS"
0.687857142857143,0.964899178491411,70,25,0.12,15,"RUN1","SVEngine3","GRIDSS"
0.687857142857143,0.964899178491411,70,25,0.12,30,"RUN1","SVEngine3","GRIDSS"
0.694285714285714,0.96728624535316,70,25,0.12,90,"RUN1","SVEngine3","GRIDSS"
0.703571428571429,0.971175166297118,70,25,0.12,120,"RUN1","SVEngine3","GRIDSS"
0.704285714285714,0.971914264597191,70,25,0.12,180,"RUN1","SVEngine3","GRIDSS"
0.742857142857143,0.972418670438472,70,25,0.25,8,"RUN1","SVEngine3","GRIDSS"
0.742857142857143,0.972418670438472,70,25,0.25,15,"RUN1","SVEngine3","GRIDSS"
0.742857142857143,0.972418670438472,70,25,0.25,30,"RUN1","SVEngine3","GRIDSS"
