"Caller","Sensitivity","Precision","T_coverage","N_coverage","VAF","BND_threshold"
"GRIDSSMantaIntersect",0.712142857142857,0.973529411764706,75,90,0.8,200
"GRIDSSMantaIntersect",0.692142857142857,0.95642540620384,75,90,1,2
"GRIDSSMantaIntersect",0.705,0.971153846153846,75,90,1,5
"GRIDSSMantaIntersect",0.705,0.971153846153846,75,90,1,50
"GRIDSSMantaIntersect",0.711428571428571,0.971344599559148,75,90,1,100
"GRIDSSMantaIntersect",0.711428571428571,0.971344599559148,75,90,1,150
"GRIDSSMantaIntersect",0.711428571428571,0.971344599559148,75,90,1,200
"GRIDSSMantaIntersect",0.211428571428571,0.9625,90,15,0.05,2
"GRIDSSMantaIntersect",0.214285714285714,0.974955277280859,90,15,0.05,5
"GRIDSSMantaIntersect",0.214285714285714,0.974955277280859,90,15,0.05,50
"GRIDSSMantaIntersect",0.221428571428571,0.975395430579965,90,15,0.05,100
"GRIDSSMantaIntersect",0.222142857142857,0.975438596491228,90,15,0.05,150
"GRIDSSMantaIntersect",0.222142857142857,0.975438596491228,90,15,0.05,200
"GRIDSSMantaIntersect",0.460714285714286,0.96011964107677,90,15,0.1,2
"GRIDSSMantaIntersect",0.47,0.974051896207585,90,15,0.1,5
"GRIDSSMantaIntersect",0.47,0.974051896207585,90,15,0.1,50
"GRIDSSMantaIntersect",0.482142857142857,0.974484789008832,90,15,0.1,100
"GRIDSSMantaIntersect",0.483571428571429,0.974534769833497,90,15,0.1,150
"GRIDSSMantaIntersect",0.483571428571429,0.974534769833497,90,15,0.1,200
"GRIDSSMantaIntersect",0.640714285714286,0.956181533646322,90,15,0.2,2
"GRIDSSMantaIntersect",0.654285714285714,0.972570532915361,90,15,0.2,5
"GRIDSSMantaIntersect",0.654285714285714,0.972570532915361,90,15,0.2,50
"GRIDSSMantaIntersect",0.655714285714286,0.972613458528952,90,15,0.2,100
"GRIDSSMantaIntersect",0.655714285714286,0.972613458528952,90,15,0.2,150
"GRIDSSMantaIntersect",0.655714285714286,0.972613458528952,90,15,0.2,200
"GRIDSSMantaIntersect",0.712142857142857,0.959390862944162,90,15,0.5,2
"GRIDSSMantaIntersect",0.725714285714286,0.974582425562818,90,15,0.5,5
"GRIDSSMantaIntersect",0.725714285714286,0.974582425562818,90,15,0.5,50
"GRIDSSMantaIntersect",0.73,0.97469269703543,90,15,0.5,100
"GRIDSSMantaIntersect",0.73,0.97469269703543,90,15,0.5,150
"GRIDSSMantaIntersect",0.73,0.97469269703543,90,15,0.5,200
"GRIDSSMantaIntersect",0.722142857142857,0.958452722063037,90,15,0.8,2
"GRIDSSMantaIntersect",0.735,0.972740315638451,90,15,0.8,5
"GRIDSSMantaIntersect",0.735,0.972740315638451,90,15,0.8,50
"GRIDSSMantaIntersect",0.742857142857143,0.972953736654804,90,15,0.8,100
"GRIDSSMantaIntersect",0.742857142857143,0.972953736654804,90,15,0.8,150
"GRIDSSMantaIntersect",0.742857142857143,0.972953736654804,90,15,0.8,200
"GRIDSSMantaIntersect",0.735,0.961020552799433,90,15,1,2
"GRIDSSMantaIntersect",0.747142857142857,0.97444996451384,90,15,1,5
"GRIDSSMantaIntersect",0.747142857142857,0.97444996451384,90,15,1,50
"GRIDSSMantaIntersect",0.754285714285714,0.974630021141649,90,15,1,100
"GRIDSSMantaIntersect",0.754285714285714,0.974630021141649,90,15,1,150
"GRIDSSMantaIntersect",0.754285714285714,0.974630021141649,90,15,1,200
"GRIDSSMantaIntersect",0.255,0.964630225080386,90,30,0.05,2
"GRIDSSMantaIntersect",0.257857142857143,0.977455716586151,90,30,0.05,5
"GRIDSSMantaIntersect",0.257857142857143,0.977455716586151,90,30,0.05,50
"GRIDSSMantaIntersect",0.264285714285714,0.977777777777778,90,30,0.05,100
"GRIDSSMantaIntersect",0.265,0.977812995245642,90,30,0.05,150
"GRIDSSMantaIntersect",0.265,0.977812995245642,90,30,0.05,200
"GRIDSSMantaIntersect",0.562857142857143,0.964254577157803,90,30,0.1,2
"GRIDSSMantaIntersect",0.572857142857143,0.977312390924956,90,30,0.1,5
"GRIDSSMantaIntersect",0.572857142857143,0.977312390924956,90,30,0.1,50
"GRIDSSMantaIntersect",0.585,0.977644024075666,90,30,0.1,100
"GRIDSSMantaIntersect",0.586428571428571,0.977682403433476,90,30,0.1,150
"GRIDSSMantaIntersect",0.586428571428571,0.977682403433476,90,30,0.1,200
"GRIDSSMantaIntersect",0.696428571428571,0.957995578481945,90,30,0.2,2
"GRIDSSMantaIntersect",0.710714285714286,0.974169741697417,90,30,0.2,5
"GRIDSSMantaIntersect",0.710714285714286,0.974169741697417,90,30,0.2,50
"GRIDSSMantaIntersect",0.712142857142857,0.974207811348563,90,30,0.2,100
"GRIDSSMantaIntersect",0.712142857142857,0.974207811348563,90,30,0.2,150
"GRIDSSMantaIntersect",0.712142857142857,0.974207811348563,90,30,0.2,200
"GRIDSSMantaIntersect",0.72,0.957645369705671,90,30,0.5,2
"GRIDSSMantaIntersect",0.734285714285714,0.973400431344357,90,30,0.5,5
"GRIDSSMantaIntersect",0.734285714285714,0.973400431344357,90,30,0.5,50
"GRIDSSMantaIntersect",0.738571428571429,0.973514674302076,90,30,0.5,100
"GRIDSSMantaIntersect",0.738571428571429,0.973514674302076,90,30,0.5,150
"GRIDSSMantaIntersect",0.738571428571429,0.973514674302076,90,30,0.5,200
"GRIDSSMantaIntersect",0.723571428571429,0.955777460770328,90,30,0.8,2
"GRIDSSMantaIntersect",0.736428571428571,0.97,90,30,0.8,5
"GRIDSSMantaIntersect",0.736428571428571,0.97,90,30,0.8,50
"GRIDSSMantaIntersect",0.743571428571429,0.970212765957447,90,30,0.8,100
"GRIDSSMantaIntersect",0.743571428571429,0.970212765957447,90,30,0.8,150
"GRIDSSMantaIntersect",0.743571428571429,0.970212765957447,90,30,0.8,200
"GRIDSSMantaIntersect",0.730714285714286,0.958126330731015,90,30,1,2
"GRIDSSMantaIntersect",0.742857142857143,0.971570717839375,90,30,1,5
"GRIDSSMantaIntersect",0.742857142857143,0.971570717839375,90,30,1,50
"GRIDSSMantaIntersect",0.749285714285714,0.971751412429379,90,30,1,100
"GRIDSSMantaIntersect",0.749285714285714,0.971751412429379,90,30,1,150
"GRIDSSMantaIntersect",0.749285714285714,0.971751412429379,90,30,1,200
"GRIDSSMantaIntersect",0.280714285714286,0.963691376701967,90,45,0.05,2
"GRIDSSMantaIntersect",0.285,0.978787878787879,90,45,0.05,5
"GRIDSSMantaIntersect",0.285,0.978787878787879,90,45,0.05,50
"GRIDSSMantaIntersect",0.291428571428571,0.979073243647235,90,45,0.05,100
"GRIDSSMantaIntersect",0.292142857142857,0.97910447761194,90,45,0.05,150
"GRIDSSMantaIntersect",0.292142857142857,0.97910447761194,90,45,0.05,200
"GRIDSSMantaIntersect",0.580714285714286,0.963373083475298,90,45,0.1,2
"GRIDSSMantaIntersect",0.592142857142857,0.977834612105712,90,45,0.1,5
"GRIDSSMantaIntersect",0.592142857142857,0.977834612105712,90,45,0.1,50
"GRIDSSMantaIntersect",0.605,0.978169605373636,90,45,0.1,100
"GRIDSSMantaIntersect",0.606428571428571,0.978206202849958,90,45,0.1,150
"GRIDSSMantaIntersect",0.606428571428571,0.978206202849958,90,45,0.1,200
"GRIDSSMantaIntersect",0.698571428571429,0.956681350954479,90,45,0.2,2
"GRIDSSMantaIntersect",0.713571428571429,0.973529411764706,90,45,0.2,5
"GRIDSSMantaIntersect",0.713571428571429,0.973529411764706,90,45,0.2,50
"GRIDSSMantaIntersect",0.715714285714286,0.973587674247982,90,45,0.2,100
"GRIDSSMantaIntersect",0.715714285714286,0.973587674247982,90,45,0.2,150
"GRIDSSMantaIntersect",0.715714285714286,0.973587674247982,90,45,0.2,200
"GRIDSSMantaIntersect",0.713571428571429,0.956678700361011,90,45,0.5,2
"GRIDSSMantaIntersect",0.727857142857143,0.972523499638467,90,45,0.5,5
"GRIDSSMantaIntersect",0.727857142857143,0.972523499638467,90,45,0.5,50
"GRIDSSMantaIntersect",0.732857142857143,0.972661870503597,90,45,0.5,100
"GRIDSSMantaIntersect",0.732857142857143,0.972661870503597,90,45,0.5,150
"GRIDSSMantaIntersect",0.732857142857143,0.972661870503597,90,45,0.5,200
"GRIDSSMantaIntersect",0.715714285714286,0.954055994256999,90,45,0.8,2
"GRIDSSMantaIntersect",0.729285714285714,0.969086987778577,90,45,0.8,5
"GRIDSSMantaIntersect",0.729285714285714,0.969086987778577,90,45,0.8,50
"GRIDSSMantaIntersect",0.737142857142857,0.969329529243937,90,45,0.8,100
"GRIDSSMantaIntersect",0.737142857142857,0.969329529243937,90,45,0.8,150
"GRIDSSMantaIntersect",0.737142857142857,0.969329529243937,90,45,0.8,200
"GRIDSSMantaIntersect",0.721428571428571,0.956366237482117,90,45,1,2
"GRIDSSMantaIntersect",0.734285714285714,0.970630372492837,90,45,1,5
"GRIDSSMantaIntersect",0.734285714285714,0.970630372492837,90,45,1,50
"GRIDSSMantaIntersect",0.741428571428571,0.970839260312945,90,45,1,100
"GRIDSSMantaIntersect",0.741428571428571,0.970839260312945,90,45,1,150
"GRIDSSMantaIntersect",0.741428571428571,0.970839260312945,90,45,1,200
"GRIDSSMantaIntersect",0.298571428571429,0.964963503649635,90,60,0.05,2
"GRIDSSMantaIntersect",0.302857142857143,0.97953216374269,90,60,0.05,5
"GRIDSSMantaIntersect",0.302857142857143,0.97953216374269,90,60,0.05,50
"GRIDSSMantaIntersect",0.309285714285714,0.97979797979798,90,60,0.05,100
"GRIDSSMantaIntersect",0.31,0.979827089337176,90,60,0.05,150
"GRIDSSMantaIntersect",0.31,0.979827089337176,90,60,0.05,200
"GRIDSSMantaIntersect",0.587857142857143,0.963682432432432,90,60,0.1,2
"GRIDSSMantaIntersect",0.599285714285714,0.978021978021978,90,60,0.1,5
"GRIDSSMantaIntersect",0.599285714285714,0.978021978021978,90,60,0.1,50
"GRIDSSMantaIntersect",0.612142857142857,0.978351373855121,90,60,0.1,100
"GRIDSSMantaIntersect",0.613571428571429,0.978387364921031,90,60,0.1,150
"GRIDSSMantaIntersect",0.613571428571429,0.978387364921031,90,60,0.1,200
"GRIDSSMantaIntersect",0.694285714285714,0.95719557195572,90,60,0.2,2
"GRIDSSMantaIntersect",0.708571428571429,0.973392461197339,90,60,0.2,5
"GRIDSSMantaIntersect",0.708571428571429,0.973392461197339,90,60,0.2,50
"GRIDSSMantaIntersect",0.71,0.973431734317343,90,60,0.2,100
"GRIDSSMantaIntersect",0.71,0.973431734317343,90,60,0.2,150
"GRIDSSMantaIntersect",0.71,0.973431734317343,90,60,0.2,200
"GRIDSSMantaIntersect",0.703571428571429,0.956236323851203,90,60,0.5,2
"GRIDSSMantaIntersect",0.717857142857143,0.972242512783053,90,60,0.5,5
"GRIDSSMantaIntersect",0.717857142857143,0.972242512783053,90,60,0.5,50
"GRIDSSMantaIntersect",0.722857142857143,0.972383720930233,90,60,0.5,100
"GRIDSSMantaIntersect",0.722857142857143,0.972383720930233,90,60,0.5,150
"GRIDSSMantaIntersect",0.722857142857143,0.972383720930233,90,60,0.5,200
"GRIDSSMantaIntersect",0.705,0.955571740713765,90,60,0.8,2
"GRIDSSMantaIntersect",0.717857142857143,0.970094821298322,90,60,0.8,5
"GRIDSSMantaIntersect",0.717857142857143,0.970094821298322,90,60,0.8,50
"GRIDSSMantaIntersect",0.724285714285714,0.970289855072464,90,60,0.8,100
"GRIDSSMantaIntersect",0.724285714285714,0.970289855072464,90,60,0.8,150
"GRIDSSMantaIntersect",0.724285714285714,0.970289855072464,90,60,0.8,200
"GRIDSSMantaIntersect",0.71,0.957215373459028,90,60,1,2
"GRIDSSMantaIntersect",0.722142857142857,0.970951343500363,90,60,1,5
"GRIDSSMantaIntersect",0.722142857142857,0.970951343500363,90,60,1,50
"GRIDSSMantaIntersect",0.728571428571429,0.971139971139971,90,60,1,100
"GRIDSSMantaIntersect",0.728571428571429,0.971139971139971,90,60,1,150
"GRIDSSMantaIntersect",0.728571428571429,0.971139971139971,90,60,1,200
"GRIDSSMantaIntersect",0.299285714285714,0.965065502183406,90,75,0.05,2
"GRIDSSMantaIntersect",0.303571428571429,0.979591836734694,90,75,0.05,5
"GRIDSSMantaIntersect",0.303571428571429,0.979591836734694,90,75,0.05,50
"GRIDSSMantaIntersect",0.31,0.979856115107914,90,75,0.05,100
"GRIDSSMantaIntersect",0.310714285714286,0.979885057471264,90,75,0.05,150
"GRIDSSMantaIntersect",0.310714285714286,0.979885057471264,90,75,0.05,200
"GRIDSSMantaIntersect",0.594285714285714,0.9639564124057,90,75,0.1,2
"GRIDSSMantaIntersect",0.605714285714286,0.978187919463087,90,75,0.1,5
"GRIDSSMantaIntersect",0.605714285714286,0.978187919463087,90,75,0.1,50
"GRIDSSMantaIntersect",0.618571428571429,0.978512396694215,90,75,0.1,100
"GRIDSSMantaIntersect",0.62,0.978547854785479,90,75,0.1,150
"GRIDSSMantaIntersect",0.62,0.978547854785479,90,75,0.1,200
"GRIDSSMantaIntersect",0.690714285714286,0.956328645447816,90,75,0.2,2
"GRIDSSMantaIntersect",0.705714285714286,0.973313565604151,90,75,0.2,5
"GRIDSSMantaIntersect",0.705714285714286,0.973313565604151,90,75,0.2,50
"GRIDSSMantaIntersect",0.707857142857143,0.973372781065089,90,75,0.2,100
"GRIDSSMantaIntersect",0.707857142857143,0.973372781065089,90,75,0.2,150
"GRIDSSMantaIntersect",0.707857142857143,0.973372781065089,90,75,0.2,200
"GRIDSSMantaIntersect",0.699285714285714,0.956744868035191,90,75,0.5,2
"GRIDSSMantaIntersect",0.713571428571429,0.972834067547724,90,75,0.5,5
"GRIDSSMantaIntersect",0.713571428571429,0.972834067547724,90,75,0.5,50
"GRIDSSMantaIntersect",0.718571428571429,0.972972972972973,90,75,0.5,100
"GRIDSSMantaIntersect",0.718571428571429,0.972972972972973,90,75,0.5,150
"GRIDSSMantaIntersect",0.718571428571429,0.972972972972973,90,75,0.5,200
"GRIDSSMantaIntersect",0.702142857142857,0.954810495626822,90,75,0.8,2
"GRIDSSMantaIntersect",0.715714285714286,0.97007299270073,90,75,0.8,5
"GRIDSSMantaIntersect",0.715714285714286,0.97007299270073,90,75,0.8,50
"GRIDSSMantaIntersect",0.723571428571429,0.970311368573497,90,75,0.8,100
"GRIDSSMantaIntersect",0.723571428571429,0.970311368573497,90,75,0.8,150
"GRIDSSMantaIntersect",0.723571428571429,0.970311368573497,90,75,0.8,200
"GRIDSSMantaIntersect",0.705,0.957028404952658,90,75,1,2
"GRIDSSMantaIntersect",0.717857142857143,0.971553610503282,90,75,1,5
"GRIDSSMantaIntersect",0.717857142857143,0.971553610503282,90,75,1,50
"GRIDSSMantaIntersect",0.725714285714286,0.97178002894356,90,75,1,100
"GRIDSSMantaIntersect",0.725714285714286,0.97178002894356,90,75,1,150
"GRIDSSMantaIntersect",0.725714285714286,0.97178002894356,90,75,1,200
"GRIDSSMantaIntersect",0.3,0.965116279069767,90,90,0.05,2
"GRIDSSMantaIntersect",0.304285714285714,0.97962154294032,90,90,0.05,5
"GRIDSSMantaIntersect",0.304285714285714,0.97962154294032,90,90,0.05,50
"GRIDSSMantaIntersect",0.310714285714286,0.979885057471264,90,90,0.05,100
"GRIDSSMantaIntersect",0.311428571428571,0.979913916786227,90,90,0.05,150
"GRIDSSMantaIntersect",0.311428571428571,0.979913916786227,90,90,0.05,200
"GRIDSSMantaIntersect",0.590714285714286,0.963804713804714,90,90,0.1,2
"GRIDSSMantaIntersect",0.602142857142857,0.978096040438079,90,90,0.1,5
"GRIDSSMantaIntersect",0.602142857142857,0.978096040438079,90,90,0.1,50
"GRIDSSMantaIntersect",0.614285714285714,0.978405315614618,90,90,0.1,100
"GRIDSSMantaIntersect",0.615714285714286,0.978441127694859,90,90,0.1,150
"GRIDSSMantaIntersect",0.615714285714286,0.978441127694859,90,90,0.1,200
"GRIDSSMantaIntersect",0.685714285714286,0.95610119047619,90,90,0.2,2
"GRIDSSMantaIntersect",0.700714285714286,0.97317436661699,90,90,0.2,5
"GRIDSSMantaIntersect",0.700714285714286,0.97317436661699,90,90,0.2,50
"GRIDSSMantaIntersect",0.702142857142857,0.973214285714286,90,90,0.2,100
"GRIDSSMantaIntersect",0.702142857142857,0.973214285714286,90,90,0.2,150
"GRIDSSMantaIntersect",0.702142857142857,0.973214285714286,90,90,0.2,200
"GRIDSSMantaIntersect",0.694285714285714,0.956553755522828,90,90,0.5,2
"GRIDSSMantaIntersect",0.708571428571429,0.972713864306785,90,90,0.5,5
"GRIDSSMantaIntersect",0.708571428571429,0.972713864306785,90,90,0.5,50
"GRIDSSMantaIntersect",0.713571428571429,0.972853998532649,90,90,0.5,100
"GRIDSSMantaIntersect",0.713571428571429,0.972853998532649,90,90,0.5,150
"GRIDSSMantaIntersect",0.713571428571429,0.972853998532649,90,90,0.5,200
"GRIDSSMantaIntersect",0.695714285714286,0.954445260837619,90,90,0.8,2
"GRIDSSMantaIntersect",0.708571428571429,0.969094922737307,90,90,0.8,5
"GRIDSSMantaIntersect",0.708571428571429,0.969094922737307,90,90,0.8,50
"GRIDSSMantaIntersect",0.715,0.969298245614035,90,90,0.8,100
"GRIDSSMantaIntersect",0.715,0.969298245614035,90,90,0.8,150
"GRIDSSMantaIntersect",0.715,0.969298245614035,90,90,0.8,200
"GRIDSSMantaIntersect",0.696428571428571,0.956617647058824,90,90,1,2
"GRIDSSMantaIntersect",0.708571428571429,0.970544918998527,90,90,1,5
"GRIDSSMantaIntersect",0.708571428571429,0.970544918998527,90,90,1,50
"GRIDSSMantaIntersect",0.716428571428571,0.970781592403214,90,90,1,100
"GRIDSSMantaIntersect",0.716428571428571,0.970781592403214,90,90,1,150
"GRIDSSMantaIntersect",0.716428571428571,0.970781592403214,90,90,1,200
"GRIDSSMantaIntersect",0.005,1,20,15,0.05,2
"GRIDSSMantaIntersect",0.005,1,20,15,0.05,5
"GRIDSSMantaIntersect",0.005,1,20,15,0.05,50
"GRIDSSMantaIntersect",0.005,1,20,15,0.05,100
"GRIDSSMantaIntersect",0.005,1,20,15,0.05,150
"GRIDSSMantaIntersect",0.005,1,20,15,0.05,200
"GRIDSSMantaIntersect",0.0492857142857143,0.993333333333333,20,15,0.1,2
"GRIDSSMantaIntersect",0.0492857142857143,1,20,15,0.1,5
"GRIDSSMantaIntersect",0.0492857142857143,1,20,15,0.1,50
"GRIDSSMantaIntersect",0.0507142857142857,1,20,15,0.1,100
"GRIDSSMantaIntersect",0.0507142857142857,1,20,15,0.1,150
"GRIDSSMantaIntersect",0.0507142857142857,1,20,15,0.1,200
"GRIDSSMantaIntersect",0.249285714285714,0.958609271523179,20,15,0.2,2
"GRIDSSMantaIntersect",0.256428571428571,0.978441127694859,20,15,0.2,5
"GRIDSSMantaIntersect",0.256428571428571,0.978441127694859,20,15,0.2,50
"GRIDSSMantaIntersect",0.262142857142857,0.978723404255319,20,15,0.2,100
"GRIDSSMantaIntersect",0.262857142857143,0.97875816993464,20,15,0.2,150
"GRIDSSMantaIntersect",0.262857142857143,0.97875816993464,20,15,0.2,200
"GRIDSSMantaIntersect",0.645714285714286,0.959375,20,15,0.5,2
"GRIDSSMantaIntersect",0.66,0.976525821596244,20,15,0.5,5
"GRIDSSMantaIntersect",0.66,0.976525821596244,20,15,0.5,50
"GRIDSSMantaIntersect",0.664285714285714,0.976635514018692,20,15,0.5,100
"GRIDSSMantaIntersect",0.664285714285714,0.976635514018692,20,15,0.5,150
"GRIDSSMantaIntersect",0.664285714285714,0.976635514018692,20,15,0.5,200
"GRIDSSMantaIntersect",0.697142857142857,0.959558823529412,20,15,0.8,2
"GRIDSSMantaIntersect",0.710714285714286,0.974963181148748,20,15,0.8,5
"GRIDSSMantaIntersect",0.712142857142857,0.975,20,15,0.8,50
"GRIDSSMantaIntersect",0.715714285714286,0.975091575091575,20,15,0.8,100
"GRIDSSMantaIntersect",0.715714285714286,0.975091575091575,20,15,0.8,150
"GRIDSSMantaIntersect",0.715714285714286,0.975091575091575,20,15,0.8,200
"GRIDSSMantaIntersect",0.714285714285714,0.962291515591008,20,15,1,2
"GRIDSSMantaIntersect",0.726428571428571,0.975326560232221,20,15,1,5
"GRIDSSMantaIntersect",0.727142857142857,0.975344452501813,20,15,1,50
"GRIDSSMantaIntersect",0.730714285714286,0.975433526011561,20,15,1,100
"GRIDSSMantaIntersect",0.730714285714286,0.975433526011561,20,15,1,150
"GRIDSSMantaIntersect",0.730714285714286,0.975433526011561,20,15,1,200
"GRIDSSMantaIntersect",0.005,1,20,30,0.05,2
"GRIDSSMantaIntersect",0.005,1,20,30,0.05,5
"GRIDSSMantaIntersect",0.005,1,20,30,0.05,50
"GRIDSSMantaIntersect",0.005,1,20,30,0.05,100
"GRIDSSMantaIntersect",0.005,1,20,30,0.05,150
"GRIDSSMantaIntersect",0.005,1,20,30,0.05,200
"GRIDSSMantaIntersect",0.06,0.993939393939394,20,30,0.1,2
"GRIDSSMantaIntersect",0.06,1,20,30,0.1,5
"GRIDSSMantaIntersect",0.06,1,20,30,0.1,50
"GRIDSSMantaIntersect",0.0614285714285714,1,20,30,0.1,100
"GRIDSSMantaIntersect",0.0614285714285714,1,20,30,0.1,150
"GRIDSSMantaIntersect",0.0614285714285714,1,20,30,0.1,200
"GRIDSSMantaIntersect",0.259285714285714,0.959546925566343,20,30,0.2,2
"GRIDSSMantaIntersect",0.266428571428571,0.978930307941653,20,30,0.2,5
"GRIDSSMantaIntersect",0.266428571428571,0.978930307941653,20,30,0.2,50
"GRIDSSMantaIntersect",0.271428571428571,0.979166666666667,20,30,0.2,100
"GRIDSSMantaIntersect",0.272142857142857,0.9792,20,30,0.2,150
"GRIDSSMantaIntersect",0.272142857142857,0.9792,20,30,0.2,200
"GRIDSSMantaIntersect",0.657142857142857,0.957692307692308,20,30,0.5,2
"GRIDSSMantaIntersect",0.672142857142857,0.975346687211094,20,30,0.5,5
"GRIDSSMantaIntersect",0.672142857142857,0.975346687211094,20,30,0.5,50
"GRIDSSMantaIntersect",0.676428571428571,0.975460122699387,20,30,0.5,100
"GRIDSSMantaIntersect",0.676428571428571,0.975460122699387,20,30,0.5,150
"GRIDSSMantaIntersect",0.676428571428571,0.975460122699387,20,30,0.5,200
"GRIDSSMantaIntersect",0.713571428571429,0.958152958152958,20,30,0.8,2
"GRIDSSMantaIntersect",0.728571428571429,0.97471098265896,20,30,0.8,5
"GRIDSSMantaIntersect",0.73,0.974747474747475,20,30,0.8,50
"GRIDSSMantaIntersect",0.734285714285714,0.97485632183908,20,30,0.8,100
"GRIDSSMantaIntersect",0.734285714285714,0.97485632183908,20,30,0.8,150
"GRIDSSMantaIntersect",0.734285714285714,0.97485632183908,20,30,0.8,200
"GRIDSSMantaIntersect",0.721428571428571,0.961870503597122,20,30,1,2
"GRIDSSMantaIntersect",0.734285714285714,0.975521958243341,20,30,1,5
"GRIDSSMantaIntersect",0.735,0.975539568345324,20,30,1,50
"GRIDSSMantaIntersect",0.738571428571429,0.975627240143369,20,30,1,100
"GRIDSSMantaIntersect",0.738571428571429,0.975627240143369,20,30,1,150
"GRIDSSMantaIntersect",0.738571428571429,0.975627240143369,20,30,1,200
"GRIDSSMantaIntersect",0.00571428571428571,1,20,45,0.05,2
"GRIDSSMantaIntersect",0.00571428571428571,1,20,45,0.05,5
"GRIDSSMantaIntersect",0.00571428571428571,1,20,45,0.05,50
"GRIDSSMantaIntersect",0.00571428571428571,1,20,45,0.05,100
"GRIDSSMantaIntersect",0.00571428571428571,1,20,45,0.05,150
"GRIDSSMantaIntersect",0.00571428571428571,1,20,45,0.05,200
"GRIDSSMantaIntersect",0.06,0.994011976047904,20,45,0.1,2
"GRIDSSMantaIntersect",0.06,1,20,45,0.1,5
"GRIDSSMantaIntersect",0.06,1,20,45,0.1,50
"GRIDSSMantaIntersect",0.0614285714285714,1,20,45,0.1,100
"GRIDSSMantaIntersect",0.0614285714285714,1,20,45,0.1,150
"GRIDSSMantaIntersect",0.0614285714285714,1,20,45,0.1,200
"GRIDSSMantaIntersect",0.256428571428571,0.95928338762215,20,45,0.2,2
"GRIDSSMantaIntersect",0.263571428571429,0.978792822185971,20,45,0.2,5
"GRIDSSMantaIntersect",0.263571428571429,0.978792822185971,20,45,0.2,50
"GRIDSSMantaIntersect",0.269285714285714,0.979066022544283,20,45,0.2,100
"GRIDSSMantaIntersect",0.27,0.979099678456592,20,45,0.2,150
"GRIDSSMantaIntersect",0.27,0.979099678456592,20,45,0.2,200
"GRIDSSMantaIntersect",0.652142857142857,0.957463263727765,20,45,0.5,2
"GRIDSSMantaIntersect",0.667142857142857,0.975213013168087,20,45,0.5,5
"GRIDSSMantaIntersect",0.667142857142857,0.975213013168087,20,45,0.5,50
"GRIDSSMantaIntersect",0.671428571428571,0.97532767925983,20,45,0.5,100
"GRIDSSMantaIntersect",0.671428571428571,0.97532767925983,20,45,0.5,150
"GRIDSSMantaIntersect",0.671428571428571,0.97532767925983,20,45,0.5,200
"GRIDSSMantaIntersect",0.705,0.957787481804949,20,45,0.8,2
"GRIDSSMantaIntersect",0.72,0.974489795918367,20,45,0.8,5
"GRIDSSMantaIntersect",0.721428571428571,0.9745269286754,20,45,0.8,50
"GRIDSSMantaIntersect",0.725,0.974619289340102,20,45,0.8,100
"GRIDSSMantaIntersect",0.725,0.974619289340102,20,45,0.8,150
"GRIDSSMantaIntersect",0.725,0.974619289340102,20,45,0.8,200
"GRIDSSMantaIntersect",0.708571428571429,0.961370262390671,20,45,1,2
"GRIDSSMantaIntersect",0.721428571428571,0.975200583515682,20,45,1,5
"GRIDSSMantaIntersect",0.722142857142857,0.975218658892128,20,45,1,50
"GRIDSSMantaIntersect",0.725714285714286,0.975308641975309,20,45,1,100
"GRIDSSMantaIntersect",0.725714285714286,0.975308641975309,20,45,1,150
"GRIDSSMantaIntersect",0.725714285714286,0.975308641975309,20,45,1,200
"GRIDSSMantaIntersect",0.00571428571428571,1,20,60,0.05,2
"GRIDSSMantaIntersect",0.00571428571428571,1,20,60,0.05,5
"GRIDSSMantaIntersect",0.00571428571428571,1,20,60,0.05,50
"GRIDSSMantaIntersect",0.00571428571428571,1,20,60,0.05,100
"GRIDSSMantaIntersect",0.00571428571428571,1,20,60,0.05,150
"GRIDSSMantaIntersect",0.00571428571428571,1,20,60,0.05,200
"GRIDSSMantaIntersect",0.0621428571428571,0.994186046511628,20,60,0.1,2
"GRIDSSMantaIntersect",0.0621428571428571,1,20,60,0.1,5
"GRIDSSMantaIntersect",0.0621428571428571,1,20,60,0.1,50
"GRIDSSMantaIntersect",0.0635714285714286,1,20,60,0.1,100
"GRIDSSMantaIntersect",0.0635714285714286,1,20,60,0.1,150
"GRIDSSMantaIntersect",0.0635714285714286,1,20,60,0.1,200
"GRIDSSMantaIntersect",0.259285714285714,0.959612277867528,20,60,0.2,2
"GRIDSSMantaIntersect",0.266428571428571,0.978964401294498,20,60,0.2,5
"GRIDSSMantaIntersect",0.266428571428571,0.978964401294498,20,60,0.2,50
"GRIDSSMantaIntersect",0.272857142857143,0.9792663476874,20,60,0.2,100
"GRIDSSMantaIntersect",0.273571428571429,0.979299363057325,20,60,0.2,150
"GRIDSSMantaIntersect",0.273571428571429,0.979299363057325,20,60,0.2,200
"GRIDSSMantaIntersect",0.645,0.957878315132605,20,60,0.5,2
"GRIDSSMantaIntersect",0.66,0.97578125,20,60,0.5,5
"GRIDSSMantaIntersect",0.66,0.97578125,20,60,0.5,50
"GRIDSSMantaIntersect",0.664285714285714,0.975894245723173,20,60,0.5,100
"GRIDSSMantaIntersect",0.664285714285714,0.975894245723173,20,60,0.5,150
"GRIDSSMantaIntersect",0.664285714285714,0.975894245723173,20,60,0.5,200
"GRIDSSMantaIntersect",0.701428571428571,0.95763330898466,20,60,0.8,2
