"Sensitivity","Precision","TP","Truth","TP_tmp","FP","T_coverage","N_coverage","VAF","BND_threshold"
0.891428571428571,0.93679858239811,1248,1400,1586,107,30,45,1,150
0.891428571428571,0.938461538461538,1248,1400,1586,104,30,45,1,200
0.0571428571428571,0.826086956521739,80,1400,133,28,30,60,0.05,2
0.0585714285714286,0.838509316770186,82,1400,135,26,30,60,0.05,5
0.0585714285714286,0.84375,82,1400,135,25,30,60,0.05,50
0.0592857142857143,0.894736842105263,83,1400,136,16,30,60,0.05,100
0.06,0.931972789115646,84,1400,137,10,30,60,0.05,150
0.0607142857142857,0.985714285714286,85,1400,138,2,30,60,0.05,200
0.23,0.838607594936709,322,1400,530,102,30,60,0.1,2
0.234285714285714,0.853736089030207,328,1400,537,92,30,60,0.1,5
0.241428571428571,0.891585760517799,338,1400,551,67,30,60,0.1,50
0.252857142857143,0.945273631840796,354,1400,570,33,30,60,0.1,100
0.254285714285714,0.974446337308348,356,1400,572,15,30,60,0.1,150
0.255,0.981164383561644,357,1400,573,11,30,60,0.1,200
0.535714285714286,0.865903515944399,750,1400,1059,164,30,60,0.2,2
0.547857142857143,0.888705688375927,767,1400,1078,135,30,60,0.2,5
0.573571428571429,0.920726672171759,803,1400,1115,96,30,60,0.2,50
0.606428571428571,0.961920529801324,849,1400,1162,46,30,60,0.2,100
0.610714285714286,0.973333333333333,855,1400,1168,32,30,60,0.2,150
0.610714285714286,0.975772765246449,855,1400,1168,29,30,60,0.2,200
0.834285714285714,0.928173374613003,1168,1400,1499,116,30,60,0.5,2
0.855714285714286,0.955028107432854,1198,1400,1529,72,30,60,0.5,5
0.859285714285714,0.958177278401998,1203,1400,1535,67,30,60,0.5,50
0.864285714285714,0.960149439601494,1210,1400,1542,64,30,60,0.5,100
0.864285714285714,0.960149439601494,1210,1400,1542,64,30,60,0.5,150
0.864285714285714,0.960149439601494,1210,1400,1542,64,30,60,0.5,200
0.852857142857143,0.918269230769231,1194,1400,1528,136,30,60,0.8,2
0.872857142857143,0.943602183141298,1222,1400,1556,93,30,60,0.8,5
0.875,0.94488188976378,1225,1400,1560,91,30,60,0.8,50
0.879285714285714,0.945684972842486,1231,1400,1567,90,30,60,0.8,100
0.879285714285714,0.945684972842486,1231,1400,1567,90,30,60,0.8,150
0.879285714285714,0.946256038647343,1231,1400,1567,89,30,60,0.8,200
0.863571428571429,0.909893992932862,1209,1400,1545,153,30,60,1,2
0.884285714285714,0.935234699940582,1238,1400,1574,109,30,60,1,5
0.885,0.935866983372922,1239,1400,1576,108,30,60,1,50
0.886428571428571,0.935981031416716,1241,1400,1579,108,30,60,1,100
0.886428571428571,0.935981031416716,1241,1400,1579,108,30,60,1,150
0.886428571428571,0.937648456057007,1241,1400,1579,105,30,60,1,200
0.0585714285714286,0.833333333333333,82,1400,135,27,30,75,0.05,2
0.06,0.845679012345679,84,1400,137,25,30,75,0.05,5
0.06,0.850931677018634,84,1400,137,24,30,75,0.05,50
0.0607142857142857,0.896103896103896,85,1400,138,16,30,75,0.05,100
0.0614285714285714,0.932885906040268,86,1400,139,10,30,75,0.05,150
0.0621428571428571,0.985915492957746,87,1400,140,2,30,75,0.05,200
0.229285714285714,0.838304552590267,321,1400,534,103,30,75,0.1,2
0.233571428571429,0.853312302839117,327,1400,541,93,30,75,0.1,5
0.240714285714286,0.890850722311397,337,1400,555,68,30,75,0.1,50
0.252142857142857,0.945634266886326,353,1400,574,33,30,75,0.1,100
0.253571428571429,0.974619289340102,355,1400,576,15,30,75,0.1,150
0.254285714285714,0.981292517006803,356,1400,577,11,30,75,0.1,200
0.538571428571429,0.867155664221679,754,1400,1064,163,30,75,0.2,2
0.551428571428571,0.890714872637633,772,1400,1084,133,30,75,0.2,5
0.577142857142857,0.922633744855967,808,1400,1121,94,30,75,0.2,50
0.610714285714286,0.962139917695473,855,1400,1169,46,30,75,0.2,100
0.615,0.973487986743993,861,1400,1175,32,30,75,0.2,150
0.615,0.975913621262459,861,1400,1175,29,30,75,0.2,200
0.834285714285714,0.928173374613003,1168,1400,1499,116,30,75,0.5,2
0.855714285714286,0.955028107432854,1198,1400,1529,72,30,75,0.5,5
0.859285714285714,0.958177278401998,1203,1400,1535,67,30,75,0.5,50
0.864285714285714,0.960149439601494,1210,1400,1542,64,30,75,0.5,100
0.864285714285714,0.960149439601494,1210,1400,1542,64,30,75,0.5,150
0.864285714285714,0.960149439601494,1210,1400,1542,64,30,75,0.5,200
0.855,0.917865707434053,1197,1400,1531,137,30,75,0.8,2
0.875,0.943704600484262,1225,1400,1559,93,30,75,0.8,5
0.877857142857143,0.945586457073761,1229,1400,1564,90,30,75,0.8,50
0.881428571428571,0.946353224834237,1234,1400,1570,89,30,75,0.8,100
0.881428571428571,0.946353224834237,1234,1400,1570,89,30,75,0.8,150
0.881428571428571,0.94692400482509,1234,1400,1570,88,30,75,0.8,200
0.862857142857143,0.910430170889805,1208,1400,1545,152,30,75,1,2
0.882857142857143,0.935196195005945,1236,1400,1573,109,30,75,1,5
